time,frequency,confidence
16.124,442.261,0.692838
16.128,442.504,0.692950
16.132,442.422,0.702210
16.136,442.516,0.695764
16.140,442.648,0.745275
16.144,442.730,0.759646
16.148,442.648,0.775675
16.152,442.597,0.770320
16.156,442.525,0.777787
16.160,442.935,0.799511
16.164,443.007,0.796881
16.168,443.065,0.797092
16.172,442.960,0.819926
16.176,442.901,0.823913
16.180,443.005,0.831436
16.184,442.750,0.826670
16.188,442.650,0.837948
16.192,442.586,0.828550
16.196,442.639,0.830314
16.200,442.491,0.836009
16.204,441.807,0.829843
16.208,441.047,0.841468
16.212,440.403,0.816098
16.216,440.007,0.819362
16.220,439.033,0.791901
16.224,438.942,0.811045
16.228,439.291,0.815472
16.232,439.718,0.862903
16.236,439.761,0.852951
16.240,439.964,0.844323
16.244,440.086,0.697138
16.248,440.436,0.536933
16.252,496.301,0.324357
16.256,563.617,0.516521
16.260,562.838,0.708590
16.264,562.944,0.840311
16.268,562.918,0.884008
16.272,563.456,0.911227
16.276,563.499,0.919471
16.280,563.824,0.926871
16.284,563.718,0.930189
16.288,563.333,0.929393
16.292,562.781,0.928126
16.296,562.268,0.923022
16.300,561.633,0.924652
16.304,561.024,0.912037
16.308,560.582,0.904926
16.312,559.977,0.901525
16.316,559.758,0.908224
16.320,559.580,0.907548
16.324,559.504,0.911432
16.328,559.486,0.912209
16.332,559.757,0.911874
16.336,560.058,0.906290
16.340,560.235,0.905381
16.344,560.575,0.911622
16.348,560.724,0.915651
16.352,560.979,0.918210
16.356,560.898,0.916531
16.360,561.011,0.918170
16.364,561.032,0.916936
16.368,561.176,0.915138
16.372,561.044,0.915692
16.376,561.282,0.915409
16.380,561.439,0.918038
16.384,561.511,0.917944
16.388,561.498,0.918030
16.392,561.515,0.914016
16.396,561.569,0.910197
16.400,561.206,0.903203
16.404,560.977,0.890799
16.408,560.790,0.880530
16.412,560.663,0.863819
16.416,560.329,0.854847
16.420,559.926,0.851642
16.424,560.351,0.831792
16.428,560.395,0.817041
16.432,560.948,0.810655
16.436,560.450,0.780545
16.440,561.674,0.763523
16.444,561.701,0.736425
16.448,561.063,0.692547
16.452,559.791,0.693212
16.456,558.989,0.599564
16.460,586.959,0.475645
16.464,655.686,0.544147
16.468,656.691,0.728133
16.472,657.747,0.800489
16.476,659.160,0.881783
16.480,659.742,0.909127
16.484,660.461,0.934264
16.488,661.117,0.944914
16.492,661.406,0.953400
16.496,661.723,0.960207
16.500,661.916,0.962372
16.504,661.817,0.963565
16.508,661.749,0.964806
16.512,661.291,0.965688
16.516,661.226,0.966079
16.520,661.384,0.966272
16.524,661.314,0.966671
16.528,661.384,0.966240
16.532,661.548,0.967622
16.536,661.778,0.966567
16.540,661.919,0.966629
16.544,662.117,0.965365
16.548,662.034,0.964838
16.552,661.881,0.965198
16.556,661.933,0.963527
16.560,661.571,0.963941
16.564,661.481,0.962613
16.568,661.278,0.962160
16.572,661.339,0.962220
16.576,661.459,0.962727
16.580,661.485,0.963813
16.584,661.767,0.963573
16.588,661.961,0.963469
16.592,662.104,0.963272
16.596,662.314,0.962321
16.600,662.356,0.963008
16.604,662.329,0.961776
16.608,662.123,0.963126
16.612,661.930,0.963110
16.616,661.638,0.963460
16.620,661.240,0.963053
16.624,661.094,0.962684
16.628,660.842,0.962514
16.632,660.885,0.962228
16.636,661.183,0.961373
16.640,661.400,0.960195
16.644,661.647,0.958605
16.648,661.355,0.955187
16.652,661.366,0.953734
16.656,660.971,0.949072
16.660,660.640,0.948238
16.664,660.506,0.944016
16.668,660.253,0.938693
16.672,660.413,0.933674
16.676,660.090,0.921202
16.680,660.842,0.894442
16.684,661.780,0.862624
16.688,662.665,0.822446
16.692,663.058,0.779899
16.696,663.911,0.641010
16.700,663.445,0.515005
16.704,680.755,0.512130
16.708,763.004,0.596528
16.712,846.878,0.566344
16.716,885.932,0.553167
16.720,885.109,0.624254
16.724,884.724,0.667937
16.728,883.339,0.722695
16.732,882.299,0.744602
16.736,880.161,0.732551
16.740,878.738,0.717222
16.744,876.579,0.761489
16.748,875.152,0.804465
16.752,874.065,0.804147
16.756,873.128,0.816138
16.760,872.637,0.829411
16.764,872.747,0.825237
16.768,872.990,0.839412
16.772,873.896,0.855109
16.776,875.188,0.875402
16.780,876.803,0.868203
16.784,878.491,0.883376
16.788,880.104,0.907705
16.792,881.637,0.914612
16.796,883.601,0.907456
16.800,885.917,0.887986
16.804,887.780,0.875316
16.808,889.572,0.861973
16.812,891.433,0.864746
16.816,893.024,0.862290
16.820,894.372,0.853262
16.824,895.076,0.839681
16.828,894.711,0.834463
16.832,893.464,0.831985
16.836,891.594,0.826470
16.840,889.322,0.829696
16.844,887.708,0.851086
16.848,886.797,0.865127
16.852,886.066,0.877185
16.856,885.148,0.892573
16.860,884.093,0.911758
16.864,883.318,0.908417
16.868,881.999,0.898966
16.872,880.957,0.867820
16.876,879.132,0.850244
16.880,877.350,0.805990
16.884,876.016,0.814920
16.888,875.362,0.846563
16.892,875.255,0.876103
16.896,875.123,0.888528
16.900,875.594,0.907832
16.904,876.313,0.914202
16.908,877.321,0.921417
16.912,878.656,0.932355
16.916,879.786,0.945536
16.920,880.679,0.953456
16.924,881.494,0.960473
16.928,882.246,0.961485
16.932,882.846,0.962253
16.936,883.305,0.961602
16.940,883.706,0.960429
16.944,884.403,0.956243
16.948,885.163,0.951294
16.952,885.800,0.946409
16.956,886.059,0.940937
16.960,886.324,0.934573
16.964,886.485,0.929338
16.968,886.320,0.926579
16.972,885.526,0.934144
16.976,885.040,0.933332
16.980,884.599,0.933955
16.984,884.671,0.935489
16.988,884.582,0.936393
16.992,884.512,0.933297
16.996,884.350,0.929048
17.000,884.299,0.924934
17.004,884.313,0.924549
17.008,883.959,0.911062
17.012,883.625,0.885817
17.016,814.626,0.860998
17.020,717.140,0.736321
17.024,630.026,0.610566
17.028,582.688,0.322240
17.032,526.270,0.349720
17.036,524.985,0.544900
17.040,524.337,0.602015
17.044,524.166,0.633918
17.048,523.927,0.693705
17.052,523.886,0.759465
17.056,523.837,0.821512
17.060,523.844,0.865598
17.064,523.763,0.886662
17.068,523.892,0.884718
17.072,523.968,0.911113
17.076,524.156,0.921394
17.080,524.191,0.923041
17.084,524.450,0.926039
17.088,524.526,0.929486
17.092,524.494,0.936019
17.096,524.589,0.945331
17.100,524.583,0.950380
17.104,524.611,0.953615
17.108,524.543,0.955997
17.112,524.547,0.959407
17.116,524.529,0.963897
17.120,524.663,0.966298
17.124,524.613,0.965396
17.128,524.714,0.965040
17.132,524.769,0.965760
17.136,524.636,0.967696
17.140,524.649,0.967662
17.144,524.612,0.966793
17.148,524.666,0.963696
17.152,524.748,0.964038
17.156,524.695,0.966318
17.160,524.803,0.967875
17.164,524.691,0.968120
17.168,524.800,0.965210
17.172,524.837,0.965619
17.176,524.718,0.966302
17.180,524.537,0.967077
17.184,524.474,0.966441
17.188,524.450,0.964451
17.192,524.455,0.964361
17.196,524.438,0.965359
17.200,524.551,0.967887
17.204,524.539,0.968280
17.208,524.537,0.966645
17.212,524.695,0.966156
17.216,524.684,0.966790
17.220,524.624,0.966881
17.224,524.602,0.967159
17.228,524.419,0.965782
17.232,524.250,0.964460
17.236,524.044,0.964123
17.240,523.934,0.963630
17.244,523.826,0.963274
17.248,523.605,0.958335
17.252,523.366,0.952446
17.256,523.039,0.942735
17.260,522.390,0.926089
17.264,521.913,0.906603
17.268,521.088,0.894241
17.272,520.557,0.863606
17.276,519.806,0.826868
17.280,520.093,0.763036
17.284,520.700,0.669555
17.288,521.864,0.490687
17.292,521.651,0.245244
17.296,482.708,0.191002
17.300,439.244,0.358413
17.304,440.215,0.615740
17.308,440.889,0.802759
17.312,440.945,0.854885
17.316,441.025,0.888020
17.320,440.799,0.896595
17.324,440.774,0.908917
17.328,440.717,0.920971
17.332,440.648,0.928295
17.336,440.572,0.932106
17.340,440.605,0.940452
17.344,440.654,0.943280
17.348,440.794,0.944640
17.352,440.901,0.949987
17.356,441.175,0.951671
17.360,441.388,0.951555
17.364,441.664,0.949675
17.368,441.896,0.950020
17.372,441.744,0.950141
17.376,442.005,0.951249
17.380,442.294,0.949374
17.384,442.333,0.949489
17.388,442.259,0.948639
17.392,442.312,0.951539
17.396,442.302,0.951103
17.400,442.168,0.950324
17.404,442.187,0.952961
17.408,442.318,0.954679
17.412,442.280,0.955650
17.416,442.228,0.954969
17.420,442.123,0.957444
17.424,442.067,0.958419
17.428,441.955,0.960763
17.432,442.092,0.958541
17.436,442.030,0.960491
17.440,441.956,0.962297
17.444,441.921,0.963561
17.448,441.913,0.963682
17.452,441.993,0.962968
17.456,441.803,0.963136
17.460,441.795,0.964641
17.464,441.841,0.962884
17.468,441.780,0.960631
17.472,441.563,0.961246
17.476,441.776,0.962554
17.480,441.561,0.961027
17.484,441.327,0.956976
17.488,441.274,0.959646
17.492,441.294,0.958948
17.496,441.452,0.958246
17.500,441.847,0.954858
17.504,441.985,0.952704
17.508,442.093,0.950400
17.512,442.408,0.945405
17.516,442.594,0.941884
17.520,442.846,0.934367
17.524,442.874,0.935628
17.528,442.818,0.937223
17.532,442.780,0.939033
17.536,442.882,0.919187
17.540,442.927,0.912340
17.544,443.000,0.883785
17.548,442.857,0.851358
17.552,442.975,0.805042
17.556,442.344,0.749385
17.560,441.844,0.612762
17.564,407.635,0.415854
17.568,374.513,0.391215
17.572,374.172,0.587680
17.576,372.583,0.763068
17.580,371.459,0.831056
17.584,371.382,0.870450
17.588,370.724,0.892565
17.592,369.921,0.883449
17.596,368.943,0.851062
17.600,368.758,0.867704
17.604,368.162,0.888727
17.608,367.719,0.899445
17.612,367.405,0.903383
17.616,367.202,0.909508
17.620,367.121,0.905248
17.624,367.391,0.903159
17.628,367.960,0.898077
17.632,368.290,0.902614
17.636,369.163,0.871347
17.640,370.196,0.901120
17.644,370.830,0.912186
17.648,371.767,0.915045
17.652,373.031,0.892866
17.656,373.902,0.904928
17.660,374.741,0.923075
17.664,375.323,0.933946
17.668,376.138,0.937773
17.672,376.281,0.945058
17.676,376.748,0.948125
17.680,376.813,0.946952
17.684,377.061,0.950615
17.688,376.827,0.952762
17.692,376.861,0.957002
17.696,376.453,0.960851
17.700,376.412,0.962735
17.704,375.779,0.963444
17.708,375.398,0.961617
17.712,374.715,0.955736
17.716,374.371,0.949890
17.720,373.643,0.929499
17.724,373.352,0.935510
17.728,373.008,0.944352
17.732,372.895,0.947567
17.736,372.526,0.954043
17.740,372.694,0.950833
17.744,372.478,0.952634
17.748,372.603,0.949522
17.752,372.596,0.948321
17.756,372.990,0.941431
17.760,373.068,0.936472
17.764,373.528,0.924204
17.768,373.882,0.925763
17.772,374.525,0.943711
17.776,374.686,0.944551
17.780,375.144,0.952099
17.784,375.361,0.952004
17.788,375.462,0.953252
17.792,375.356,0.949341
17.796,375.364,0.950321
17.800,375.201,0.948276
17.804,374.851,0.942119
17.808,374.457,0.934337
17.812,374.150,0.929378
17.816,373.707,0.913867
17.820,373.085,0.924372
17.824,372.575,0.932648
17.828,372.173,0.933616
17.832,371.804,0.930518
17.836,371.444,0.920393
17.840,371.240,0.917392
17.844,371.185,0.907068
17.848,371.276,0.895464
17.852,371.331,0.892915
17.856,371.598,0.888377
17.860,371.768,0.899978
17.864,372.116,0.879478
17.868,372.363,0.871965
17.872,372.175,0.846876
17.876,372.375,0.808576
17.880,372.318,0.702489
17.884,329.517,0.505046
17.888,310.474,0.664226
17.892,310.876,0.797682
17.896,311.202,0.874521
17.900,311.171,0.914737
17.904,311.563,0.932119
17.908,311.857,0.943502
17.912,312.103,0.955949
17.916,312.118,0.960681
17.920,312.457,0.956050
17.924,312.707,0.952031
17.928,312.868,0.956502
17.932,312.646,0.963150
17.936,312.689,0.960693
17.940,312.755,0.955510
17.944,312.770,0.958344
17.948,312.569,0.965722
17.952,312.617,0.966128
17.956,312.653,0.961270
17.960,312.557,0.962577
17.964,312.491,0.965990
17.968,312.505,0.969569
17.972,312.613,0.965619
17.976,312.623,0.964033
17.980,312.561,0.967774
17.984,312.770,0.968349
17.988,312.900,0.964231
17.992,312.995,0.959576
17.996,313.028,0.961131
18.000,312.996,0.963001
18.004,313.180,0.957125
18.008,313.236,0.952894
18.012,313.246,0.955633
18.016,313.154,0.958356
18.020,313.144,0.957870
18.024,313.158,0.955731
18.028,313.152,0.957662
18.032,313.197,0.958471
18.036,313.114,0.961392
18.040,313.176,0.958629
18.044,313.219,0.956730
18.048,313.248,0.958067
18.052,313.140,0.961603
18.056,313.120,0.959607
18.060,313.099,0.957013
18.064,313.099,0.960864
18.068,312.968,0.965208
18.072,312.953,0.964870
18.076,312.772,0.963500
18.080,312.710,0.965872
18.084,312.650,0.969759
18.088,312.713,0.968992
18.092,312.675,0.966789
18.096,312.671,0.967189
18.100,312.724,0.969426
18.104,312.852,0.968502
18.108,312.937,0.965092
18.112,312.917,0.964171
18.116,312.961,0.965768
18.120,313.067,0.965412
18.124,313.210,0.961060
18.128,313.160,0.959965
18.132,313.207,0.960891
18.136,313.280,0.961496
18.140,313.359,0.958446
18.144,313.253,0.956599
18.148,313.186,0.960171
18.152,313.233,0.961749
18.156,313.317,0.960074
18.160,313.337,0.957238
18.164,313.366,0.959226
18.168,313.516,0.956497
18.172,313.555,0.954342
18.176,313.652,0.949840
18.180,313.618,0.952451
18.184,313.751,0.949251
18.188,313.722,0.950815
18.192,313.877,0.944283
18.196,313.808,0.947173
18.200,313.710,0.947533
18.204,313.571,0.947226
18.208,313.638,0.935802
18.212,313.584,0.916274
18.216,313.436,0.878579
18.220,313.143,0.825428
18.224,312.557,0.673313
18.228,311.343,0.433343
18.232,337.721,0.728871
18.236,372.223,0.845113
18.240,372.474,0.899645
18.244,373.020,0.915025
18.248,372.755,0.930544
18.252,372.895,0.930697
18.256,373.065,0.928729
18.260,372.885,0.932438
18.264,373.034,0.929121
18.268,372.933,0.934382
18.272,373.170,0.931026
18.276,373.077,0.930614
18.280,373.092,0.927327
18.284,372.926,0.934303
18.288,372.920,0.933826
18.292,373.030,0.934110
18.296,373.036,0.932402
18.300,373.207,0.929054
18.304,373.200,0.929419
18.308,373.642,0.917846
18.312,373.487,0.921450
18.316,373.594,0.918419
18.320,373.622,0.922437
18.324,374.054,0.935597
18.328,373.972,0.936769
18.332,374.129,0.937774
18.336,374.162,0.940729
18.340,374.464,0.946956
18.344,374.536,0.949002
18.348,374.670,0.949746
18.352,374.817,0.951913
18.356,374.863,0.951868
18.360,374.876,0.953283
18.364,374.885,0.951343
18.368,374.913,0.952057
18.372,374.945,0.954041
18.376,374.924,0.953443
18.380,374.807,0.949799
18.384,374.773,0.946675
18.388,374.791,0.948091
18.392,374.804,0.948350
18.396,374.674,0.945395
18.400,374.538,0.942616
18.404,374.454,0.942442
18.408,374.374,0.940618
18.412,374.216,0.933968
18.416,374.006,0.923094
18.420,373.806,0.911714
18.424,373.661,0.902443
18.428,373.292,0.897451
18.432,373.293,0.876656
18.436,373.281,0.845834
18.440,373.982,0.802935
18.444,373.857,0.758218
18.448,373.893,0.707841
18.452,373.845,0.658556
18.456,375.745,0.393548
18.460,388.295,0.469530
18.464,411.221,0.514987
18.468,432.742,0.679708
18.472,455.853,0.546883
18.476,479.495,0.549323
18.480,492.857,0.463749
18.484,495.274,0.426247
18.488,495.640,0.637584
18.492,495.923,0.772669
18.496,496.162,0.867420
18.500,496.296,0.904026
18.504,496.746,0.917815
18.508,496.714,0.932109
18.512,496.769,0.935860
18.516,496.867,0.943371
18.520,497.187,0.943879
18.524,497.108,0.946869
18.528,496.964,0.952313
18.532,497.097,0.952979
18.536,497.152,0.955724
18.540,497.333,0.953864
18.544,497.322,0.954210
18.548,497.563,0.952280
18.552,497.619,0.951742
18.556,497.895,0.948517
18.560,497.864,0.946073
18.564,497.987,0.945455
18.568,497.739,0.947812
18.572,497.582,0.950532
18.576,497.379,0.953665
18.580,497.092,0.958722
18.584,496.768,0.962165
18.588,496.302,0.965543
18.592,495.933,0.968685
18.596,495.709,0.970273
18.600,495.415,0.971642
18.604,495.259,0.971739
18.608,495.167,0.969996
18.612,495.159,0.966803
18.616,495.232,0.961345
18.620,495.259,0.953730
18.624,495.394,0.943549
18.628,495.373,0.931392
18.632,495.348,0.923213
18.636,495.320,0.903401
18.640,495.332,0.900711
18.644,495.046,0.891969
18.648,494.875,0.904575
18.652,494.657,0.894645
18.656,494.486,0.876029
18.660,494.489,0.835175
18.664,494.647,0.789675
18.668,494.975,0.714592
18.672,495.420,0.625980
18.676,495.951,0.476821
18.680,529.130,0.546326
18.684,602.745,0.698280
18.688,674.650,0.761465
18.692,746.168,0.796826
18.696,745.748,0.795459
18.700,745.965,0.805239
18.704,745.507,0.801794
18.708,745.539,0.817923
18.712,745.188,0.816061
18.716,745.146,0.831430
18.720,744.762,0.839848
18.724,744.844,0.853390
18.728,744.756,0.860282
18.732,744.721,0.878678
18.736,744.366,0.883888
18.740,744.464,0.895025
18.744,744.196,0.899193
18.748,744.260,0.907661
18.752,744.084,0.908114
18.756,744.214,0.913154
18.760,743.948,0.914158
18.764,743.944,0.918880
18.768,743.710,0.918482
18.772,743.710,0.921795
18.776,743.616,0.919548
18.780,743.769,0.920264
18.784,743.825,0.917192
18.788,744.018,0.915461
18.792,743.990,0.916406
18.796,744.323,0.912740
18.800,744.365,0.911783
18.804,744.494,0.907656
18.808,744.267,0.909890
18.812,744.245,0.906197
18.816,743.955,0.905328
18.820,743.854,0.902251
18.824,743.642,0.901623
18.828,743.160,0.903748
18.832,742.611,0.902728
18.836,741.960,0.898017
18.840,741.735,0.890143
18.844,741.576,0.884041
18.848,741.664,0.875488
18.852,742.324,0.878275
18.856,743.493,0.869878
18.860,745.057,0.873678
18.864,746.175,0.858734
18.868,746.337,0.826310
18.872,745.485,0.799490
18.876,744.400,0.719474
18.880,742.776,0.487922
18.884,742.619,0.601228
18.888,750.483,0.656878
18.892,784.066,0.564657
18.896,829.576,0.426202
18.900,864.690,0.265929
18.904,875.929,0.257324
18.908,877.955,0.309910
18.912,877.976,0.575435
18.916,877.950,0.722748
18.920,878.014,0.822899
18.924,878.406,0.864670
18.928,878.656,0.904840
18.932,878.954,0.919457
18.936,879.101,0.932142
18.940,879.232,0.939888
18.944,879.608,0.944680
18.948,879.665,0.946099
18.952,879.898,0.948105
18.956,879.936,0.950049
18.960,880.172,0.951914
18.964,880.117,0.954599
18.968,880.271,0.957456
18.972,880.290,0.956797
18.976,880.348,0.958448
18.980,880.370,0.957032
18.984,880.350,0.959920
18.988,880.509,0.957537
18.992,880.585,0.958412
18.996,880.966,0.956481
19.000,881.295,0.959809
19.004,881.483,0.951324
19.008,881.653,0.951898
19.012,881.609,0.946840
19.016,881.701,0.947093
19.020,881.542,0.947176
19.024,881.531,0.944412
19.028,881.171,0.953328
19.032,881.193,0.955854
19.036,880.953,0.958873
19.040,880.830,0.960404
19.044,880.602,0.962459
19.048,880.518,0.960816
19.052,879.718,0.953837
19.056,879.552,0.953712
19.060,879.183,0.935728
19.064,879.607,0.926584
19.068,880.671,0.895656
19.072,882.429,0.864463
19.076,884.556,0.696857
19.080,993.768,0.474725
19.084,998.751,0.637940
19.088,1000.386,0.721006
19.092,1004.008,0.737493
19.096,1011.273,0.602294
19.100,1027.973,0.574370
19.104,1033.836,0.665525
19.108,1040.478,0.728598
19.112,1041.998,0.798464
19.116,1043.475,0.832897
19.120,1044.130,0.829549
19.124,1043.724,0.833884
19.128,1043.211,0.827363
19.132,1042.362,0.830213
19.136,1041.437,0.819923
19.140,1039.214,0.854456
19.144,1037.927,0.848611
19.148,1037.772,0.867224
19.152,1037.157,0.862184
19.156,1036.969,0.864604
19.160,1036.124,0.885544
19.164,1035.634,0.887062
19.168,1035.637,0.888256
19.172,1035.847,0.881670
19.176,1035.416,0.877855
19.180,1035.977,0.890786
19.184,1036.048,0.900781
19.188,1036.509,0.906273
19.192,1036.720,0.914504
19.196,1036.926,0.920000
19.200,1037.002,0.925507
19.204,1037.304,0.926555
19.208,1037.462,0.927694
19.212,1038.281,0.928245
19.216,1038.678,0.927490
19.220,1039.201,0.926624
19.224,1039.532,0.924418
19.228,1039.647,0.924977
19.232,1039.850,0.922133
19.236,1040.024,0.918423
19.240,1040.155,0.919703
19.244,1040.100,0.913881
19.248,1040.062,0.913419
19.252,1040.025,0.913569
19.256,1039.687,0.914783
19.260,1039.432,0.913954
19.264,1038.940,0.917235
19.268,1038.872,0.915721
19.272,1038.446,0.914268
19.276,1038.320,0.915403
19.280,1038.050,0.911645
19.284,1037.541,0.910590
19.288,1037.472,0.902534
19.292,1037.036,0.897114
19.296,1036.835,0.880561
19.300,1035.358,0.847408
19.304,1032.293,0.772099
19.308,1029.032,0.645093
19.312,1018.129,0.515744
19.316,1002.937,0.638821
19.320,998.314,0.763799
19.324,993.806,0.860707
19.328,991.390,0.907780
19.332,989.577,0.932953
19.336,988.657,0.941794
19.340,988.388,0.948090
19.344,988.579,0.951512
19.348,988.579,0.954052
19.352,988.547,0.953830
19.356,988.637,0.951158
19.360,989.010,0.949155
19.364,989.179,0.949085
19.368,989.199,0.950403
19.372,989.352,0.951752
19.376,989.248,0.953105
19.380,989.168,0.952795
19.384,988.816,0.951727
19.388,988.447,0.951602
19.392,988.456,0.953140
19.396,988.643,0.953367
19.400,988.700,0.953131
19.404,988.940,0.949425
19.408,989.061,0.945992
19.412,989.217,0.945004
19.416,989.196,0.948143
19.420,988.857,0.952617
19.424,988.969,0.955352
19.428,988.820,0.957379
19.432,988.538,0.957706
19.436,988.095,0.957271
19.440,987.818,0.957667
19.444,987.783,0.958075
19.448,987.740,0.957610
19.452,987.664,0.956976
19.456,987.959,0.956192
19.460,988.249,0.956879
19.464,988.096,0.958094
19.468,987.857,0.958731
19.472,987.791,0.958936
19.476,987.712,0.957455
19.480,987.510,0.955791
19.484,987.177,0.955445
19.488,986.820,0.955948
19.492,986.563,0.956408
19.496,986.654,0.957751
19.500,986.824,0.958835
19.504,987.047,0.958602
19.508,986.817,0.957031
19.512,986.280,0.953173
19.516,985.814,0.947101
19.520,985.100,0.937565
19.524,984.521,0.931252
19.528,983.736,0.933515
19.532,983.347,0.934874
19.536,983.451,0.927469
19.540,984.295,0.924043
19.544,985.734,0.930121
19.548,986.362,0.928206
19.552,985.887,0.927750
19.556,984.969,0.926414
19.560,983.760,0.922545
19.564,983.036,0.928826
19.568,982.465,0.931122
19.572,982.227,0.929938
19.576,982.125,0.926827
19.580,982.455,0.922577
19.584,982.835,0.920083
19.588,983.137,0.917290
19.592,983.520,0.910569
19.596,983.784,0.905323
19.600,984.121,0.903443
19.604,983.890,0.903406
19.608,983.646,0.903669
19.612,983.060,0.905620
19.616,982.534,0.900233
19.620,982.686,0.889139
19.624,982.905,0.869212
19.628,983.616,0.848687
19.632,983.559,0.826195
19.636,983.441,0.772881
19.640,983.080,0.739285
19.644,982.176,0.655737
19.648,981.149,0.641295
19.652,980.132,0.577847
19.656,980.390,0.493470
19.660,882.410,0.526374
19.664,881.977,0.636660
19.668,882.101,0.690043
19.672,881.806,0.777110
19.676,882.115,0.801435
19.680,883.032,0.831971
19.684,883.217,0.825208
19.688,884.194,0.814531
19.692,883.571,0.786171
19.696,883.721,0.731215
19.700,883.138,0.698075
19.704,883.158,0.605545
19.708,882.149,0.550041
19.712,882.061,0.480353
19.716,981.667,0.512010
19.720,980.581,0.562483
19.724,979.656,0.645629
19.728,977.736,0.686749
19.732,976.877,0.722897
19.736,976.170,0.684104
19.740,976.656,0.673710
19.744,977.549,0.592690
19.748,976.762,0.541538
19.752,885.709,0.641771
19.756,885.522,0.710436
19.760,886.015,0.782710
19.764,885.353,0.812823
19.768,885.674,0.807619
19.772,884.429,0.828908
19.776,884.835,0.762360
19.780,885.115,0.686298
19.784,885.989,0.568065
19.788,976.527,0.558419
19.792,976.433,0.582755
19.796,975.539,0.622791
19.800,975.624,0.606592
19.804,974.651,0.466110
19.808,882.319,0.462187
19.812,882.017,0.438921
19.816,788.004,0.506746
19.820,785.998,0.690377
19.824,785.169,0.811529
19.828,784.121,0.855192
19.832,783.916,0.888307
19.836,783.630,0.909215
19.840,783.295,0.922398
19.844,783.668,0.927166
19.848,783.619,0.929431
19.852,783.515,0.934337
19.856,783.634,0.943339
19.860,783.519,0.947979
19.864,783.833,0.950067
19.868,784.020,0.952975
19.872,783.620,0.951371
19.876,784.009,0.951893
19.880,783.936,0.955969
19.884,783.815,0.955937
19.888,783.959,0.957646
19.892,784.218,0.956940
19.896,784.254,0.956137
19.900,783.909,0.953951
19.904,783.920,0.952749
19.908,784.218,0.953125
19.912,784.021,0.951421
19.916,784.012,0.951028
19.920,784.059,0.950436
19.924,784.175,0.951489
19.928,783.743,0.950410
19.932,783.935,0.954734
19.936,783.656,0.953984
19.940,783.279,0.954262
19.944,783.121,0.956262
19.948,782.999,0.955978
19.952,783.212,0.958777
19.956,782.896,0.956284
19.960,783.071,0.960095
19.964,783.307,0.960841
19.968,783.305,0.959657
19.972,783.493,0.960405
19.976,783.676,0.961301
19.980,783.811,0.960065
19.984,783.771,0.958887
19.988,783.817,0.958299
19.992,783.932,0.955962
19.996,783.830,0.954900
20.000,783.613,0.953168
20.004,783.636,0.952804
20.008,783.756,0.950582
20.012,783.803,0.950073
20.016,783.857,0.950816
20.020,783.873,0.945824
20.024,783.977,0.945264
20.028,783.693,0.937298
20.032,783.085,0.929553
20.036,782.228,0.902055
20.040,781.146,0.874085
20.044,781.150,0.796352
20.048,781.312,0.650401
20.052,781.907,0.404776
20.056,874.119,0.434989
20.060,987.260,0.527855
20.064,987.512,0.624904
20.068,988.249,0.725695
20.072,988.466,0.793335
20.076,988.685,0.812530
20.080,988.673,0.828171
20.084,989.090,0.856872
20.088,989.525,0.879025
20.092,988.770,0.904915
20.096,988.432,0.918098
20.100,987.676,0.926436
20.104,987.204,0.929815
20.108,986.727,0.929602
20.112,986.271,0.926585
20.116,986.146,0.925320
20.120,986.135,0.926095
20.124,986.521,0.929622
20.128,987.157,0.934734
20.132,988.043,0.937738
20.136,988.585,0.940459
20.140,989.385,0.943112
20.144,989.850,0.944625
20.148,990.489,0.946102
20.152,991.103,0.949089
20.156,991.628,0.950963
20.160,991.985,0.952299
20.164,992.237,0.951553
20.168,992.464,0.949040
20.172,992.698,0.945986
20.176,992.774,0.942861
20.180,992.721,0.937272
20.184,992.567,0.933078
20.188,992.295,0.931627
20.192,992.218,0.933492
20.196,992.225,0.935285
20.200,992.076,0.937824
20.204,991.929,0.939190
20.208,991.628,0.938081
20.212,991.040,0.937026
20.216,990.334,0.937949
20.220,989.756,0.938241
20.224,989.249,0.939930
20.228,988.687,0.942084
20.232,988.042,0.945533
20.236,987.558,0.947730
20.240,987.314,0.948671
20.244,987.000,0.947794
20.248,987.133,0.944361
20.252,987.057,0.937766
20.256,987.010,0.931389
20.260,987.208,0.920285
20.264,987.372,0.905710
20.268,986.848,0.875559
20.272,985.786,0.828485
20.276,984.877,0.779757
20.280,983.936,0.688792
20.284,981.415,0.601175
20.288,980.694,0.527870
20.292,871.022,0.363847
20.296,788.614,0.523646
20.300,787.516,0.686076
20.304,786.543,0.782825
20.308,785.631,0.842456
20.312,784.703,0.885437
20.316,783.999,0.910534
20.320,783.563,0.931353
20.324,783.606,0.935316
20.328,783.318,0.935453
20.332,783.414,0.936967
20.336,783.895,0.939662
20.340,784.413,0.937773
20.344,785.072,0.935784
20.348,786.142,0.923441
20.352,787.558,0.900522
20.356,788.145,0.879719
20.360,789.748,0.834562
20.364,792.064,0.767734
20.368,795.333,0.710480
20.372,797.199,0.696801
20.376,798.968,0.725668
20.380,800.672,0.761670
20.384,800.755,0.781089
20.388,799.460,0.792492
20.392,799.134,0.805277
20.396,797.028,0.814626
20.400,795.762,0.828539
20.404,794.625,0.829667
