time,frequency,confidence
8.088,330.785,0.919739
8.092,330.457,0.910211
8.096,329.971,0.897343
8.100,329.688,0.876307
8.104,329.196,0.861397
8.108,328.699,0.811478
8.112,328.604,0.795985
8.116,328.349,0.774706
8.120,327.479,0.590374
8.124,294.451,0.529864
8.128,294.083,0.776020
8.132,294.135,0.881247
8.136,294.447,0.932437
8.140,294.644,0.954363
8.144,294.827,0.969029
8.148,294.906,0.975800
8.152,294.835,0.977371
8.156,294.922,0.980448
8.160,294.885,0.980740
8.164,295.035,0.980854
8.168,294.858,0.982581
8.172,295.028,0.981484
8.176,294.930,0.982347
8.180,294.889,0.982967
8.184,294.845,0.983074
8.188,294.847,0.982032
8.192,294.812,0.982946
8.196,294.688,0.982059
8.200,294.767,0.983444
8.204,294.734,0.983783
8.208,294.787,0.982404
8.212,294.732,0.984032
8.216,294.893,0.982047
8.220,294.743,0.981145
8.224,294.655,0.981540
8.228,294.678,0.981007
8.232,294.578,0.980379
8.236,294.588,0.979768
8.240,294.537,0.977014
8.244,294.673,0.977151
8.248,294.636,0.974920
8.252,294.505,0.968223
8.256,294.355,0.958399
8.260,294.149,0.947597
8.264,293.620,0.897052
8.268,292.810,0.815102
8.272,291.562,0.730031
8.276,288.414,0.545807
8.280,281.379,0.548492
8.284,276.896,0.714901
8.288,275.769,0.828661
8.292,275.534,0.877375
8.296,275.982,0.895895
8.300,276.236,0.904751
8.304,276.392,0.906774
8.308,276.902,0.931770
8.312,277.156,0.945623
8.316,277.418,0.953485
8.320,277.791,0.954807
8.324,277.974,0.956534
8.328,278.016,0.958620
8.332,277.950,0.960415
8.336,277.836,0.958701
8.340,277.682,0.957467
8.344,277.468,0.953745
8.348,277.172,0.949404
8.352,276.963,0.946178
8.356,277.004,0.943892
8.360,276.946,0.945386
8.364,276.918,0.944541
8.368,276.828,0.943618
8.372,276.971,0.948813
8.376,277.082,0.949267
8.380,277.222,0.951168
8.384,277.156,0.950554
8.388,277.020,0.952266
8.392,277.053,0.950590
8.396,276.883,0.948015
8.400,276.886,0.947829
8.404,276.671,0.942890
8.408,276.691,0.945926
8.412,276.597,0.939426
8.416,276.541,0.934794
8.420,276.435,0.930219
8.424,276.192,0.927148
8.428,276.293,0.923806
8.432,276.073,0.930866
8.436,275.918,0.937208
8.440,275.731,0.942079
8.444,275.749,0.938510
8.448,275.655,0.938529
8.452,275.624,0.931126
8.456,275.596,0.913661
8.460,275.966,0.883658
8.464,277.119,0.839491
8.468,278.212,0.830804
8.472,279.060,0.811396
8.476,280.447,0.829011
8.480,281.270,0.886359
8.484,281.530,0.888059
8.488,281.962,0.886535
8.492,282.780,0.879721
8.496,283.666,0.922373
8.500,284.691,0.949511
8.504,285.654,0.927942
8.508,286.877,0.942506
8.512,288.169,0.945920
8.516,289.384,0.915461
8.520,290.419,0.944117
8.524,291.376,0.959321
8.528,291.941,0.956376
8.532,292.434,0.950825
8.536,292.738,0.941238
8.540,292.962,0.939558
8.544,293.007,0.942919
8.548,293.266,0.953019
8.552,293.167,0.952864
8.556,292.961,0.948619
8.560,292.703,0.950421
8.564,292.344,0.959143
8.568,292.195,0.963210
8.572,292.226,0.960215
8.576,292.027,0.960161
8.580,292.089,0.960011
8.584,292.253,0.955879
8.588,292.661,0.946389
8.592,292.909,0.946849
8.596,293.191,0.953125
8.600,293.175,0.948799
8.604,293.191,0.952318
8.608,293.230,0.954420
8.612,293.261,0.955863
8.616,293.367,0.963267
8.620,293.449,0.963872
8.624,293.420,0.959323
8.628,293.401,0.955239
8.632,292.989,0.915261
8.636,292.532,0.847829
8.640,292.080,0.798132
8.644,291.686,0.752436
8.648,291.646,0.685581
8.652,292.822,0.676653
8.656,292.972,0.653793
8.660,293.436,0.643113
8.664,293.894,0.683063
8.668,292.940,0.509590
8.672,328.389,0.301488
8.676,370.025,0.540995
8.680,370.717,0.786721
8.684,371.067,0.849572
8.688,371.650,0.871974
8.692,371.559,0.875597
8.696,371.353,0.880184
8.700,371.231,0.877190
8.704,371.231,0.871381
8.708,371.264,0.889971
8.712,371.309,0.887356
8.716,371.487,0.872075
8.720,371.228,0.878042
8.724,371.605,0.861529
8.728,371.256,0.868054
8.732,371.096,0.852217
8.736,370.803,0.844976
8.740,370.633,0.823185
8.744,370.189,0.818498
8.748,370.387,0.846734
8.752,369.608,0.836881
8.756,369.618,0.814060
8.760,369.429,0.804008
8.764,368.781,0.812113
8.768,368.582,0.803767
8.772,368.561,0.816528
8.776,367.851,0.856513
8.780,367.994,0.828237
8.784,367.678,0.834437
8.788,367.693,0.796801
8.792,367.684,0.764194
8.796,368.275,0.657802
8.800,370.369,0.476747
8.804,373.043,0.298466
8.808,374.669,0.221563
8.812,381.244,0.259776
8.816,411.989,0.332110
8.820,438.518,0.265180
8.824,478.076,0.252857
8.828,495.134,0.182573
8.832,495.565,0.425538
8.836,496.840,0.662293
8.840,497.506,0.758468
8.844,497.847,0.840274
8.848,498.090,0.886300
8.852,498.320,0.900453
8.856,498.658,0.903294
8.860,498.989,0.907194
8.864,499.192,0.911223
8.868,499.410,0.919145
8.872,499.452,0.918088
8.876,499.468,0.921540
8.880,499.378,0.915078
8.884,499.394,0.915115
8.888,499.339,0.910623
8.892,499.519,0.911202
8.896,499.545,0.909458
8.900,499.693,0.911357
8.904,499.533,0.912916
8.908,499.498,0.915755
8.912,499.428,0.917339
8.916,499.566,0.920897
8.920,499.303,0.921823
8.924,499.106,0.921579
8.928,499.075,0.924180
8.932,498.798,0.924272
8.936,498.405,0.932168
8.940,498.175,0.940860
8.944,497.982,0.946923
8.948,497.858,0.946926
8.952,497.671,0.946256
8.956,497.382,0.949278
8.960,497.219,0.945086
8.964,496.840,0.943100
8.968,496.502,0.938984
8.972,496.161,0.920870
8.976,496.290,0.873159
8.980,446.055,0.636343
8.984,391.723,0.463891
8.988,337.659,0.698745
8.992,312.652,0.766706
8.996,276.431,0.837555
9.000,276.391,0.863353
9.004,276.257,0.886440
9.008,276.241,0.894265
9.012,276.304,0.909220
9.016,276.269,0.925280
9.020,276.332,0.932012
9.024,276.345,0.932335
9.028,276.604,0.940085
9.032,276.980,0.952638
9.036,277.415,0.958931
9.040,278.085,0.957634
9.044,278.641,0.951156
9.048,279.261,0.937356
9.052,279.886,0.936598
9.056,280.559,0.952346
9.060,281.194,0.955076
9.064,281.649,0.959674
9.068,281.987,0.957259
9.072,282.296,0.948261
9.076,282.854,0.935658
9.080,283.113,0.950294
9.084,283.500,0.959901
9.088,283.549,0.962265
9.092,283.819,0.963296
9.096,283.455,0.956697
9.100,283.326,0.951754
9.104,283.170,0.938832
9.108,283.054,0.931342
9.112,282.721,0.920551
9.116,282.436,0.926099
9.120,282.118,0.931581
9.124,281.680,0.931446
9.128,281.246,0.928145
9.132,280.745,0.918914
9.136,280.395,0.902838
9.140,279.961,0.879174
9.144,279.551,0.883352
9.148,279.293,0.882543
9.152,279.638,0.859912
9.156,279.984,0.857157
9.160,280.551,0.879132
9.164,280.937,0.880160
9.168,281.143,0.867750
9.172,281.356,0.843399
9.176,281.202,0.813843
9.180,280.889,0.760418
9.184,280.334,0.645693
9.188,309.747,0.439606
9.192,337.949,0.272825
9.196,399.551,0.602389
9.200,445.697,0.823716
9.204,497.566,0.909818
9.208,497.382,0.933722
9.212,497.558,0.943036
9.216,497.871,0.945700
9.220,498.038,0.944998
9.224,498.153,0.945138
9.228,498.515,0.937854
9.232,498.666,0.939465
9.236,498.315,0.949111
9.240,498.114,0.952100
9.244,498.018,0.954854
9.248,497.806,0.960450
9.252,497.299,0.967183
9.256,497.044,0.969700
9.260,496.866,0.970357
9.264,496.763,0.971473
9.268,496.632,0.971447
9.272,496.352,0.970783
9.276,496.222,0.968287
9.280,496.072,0.968025
9.284,495.807,0.965840
9.288,495.562,0.963988
9.292,495.249,0.958364
9.296,494.688,0.948844
9.300,493.935,0.938768
9.304,493.403,0.922297
9.308,493.123,0.902059
9.312,493.011,0.874317
9.316,492.924,0.841445
9.320,492.864,0.724146
9.324,493.020,0.625872
9.328,492.451,0.662565
9.332,489.175,0.746527
9.336,475.848,0.784813
9.340,443.987,0.730635
9.344,440.749,0.570412
9.348,440.298,0.362182
9.352,441.560,0.516549
9.356,441.952,0.576387
9.360,442.317,0.598122
9.364,442.592,0.703815
9.368,442.934,0.709631
9.372,443.341,0.685311
9.376,443.130,0.709226
9.380,443.509,0.682729
9.384,443.460,0.691914
9.388,443.574,0.699605
9.392,443.450,0.683149
9.396,443.230,0.666620
9.400,443.184,0.710646
9.404,442.758,0.658231
9.408,442.968,0.688964
9.412,442.588,0.731022
9.416,442.362,0.713829
9.420,441.695,0.752358
9.424,441.288,0.761277
9.428,441.001,0.798980
9.432,440.401,0.800788
9.436,439.808,0.744288
9.440,439.391,0.728797
9.444,438.910,0.741263
9.448,438.557,0.653118
9.452,437.752,0.592334
9.456,428.864,0.422446
9.460,394.365,0.474052
9.464,373.371,0.497805
9.468,348.724,0.609478
9.472,330.786,0.584230
9.476,323.027,0.565606
9.480,301.086,0.398867
9.484,287.822,0.285139
9.488,281.336,0.151341
9.492,276.689,0.173323
9.496,245.333,0.430300
9.500,244.892,0.623424
9.504,245.802,0.737006
9.508,246.959,0.778513
9.512,247.244,0.839565
9.516,247.663,0.874076
9.520,248.316,0.892011
9.524,248.907,0.893233
9.528,249.389,0.913437
9.532,249.578,0.929734
9.536,249.577,0.937398
9.540,249.583,0.943893
9.544,249.561,0.945938
9.548,249.561,0.947282
9.552,249.524,0.947845
9.556,249.644,0.951705
9.560,249.779,0.954979
9.564,249.909,0.958005
9.568,249.897,0.957848
9.572,249.913,0.957978
9.576,249.930,0.956642
9.580,249.991,0.958765
9.584,250.075,0.960359
9.588,250.198,0.960015
9.592,250.413,0.959346
9.596,250.714,0.958002
9.600,251.048,0.955604
9.604,251.359,0.951633
9.608,251.711,0.942667
9.612,252.025,0.930574
9.616,252.463,0.930812
9.620,252.983,0.943280
9.624,253.647,0.946372
9.628,254.303,0.937618
9.632,254.883,0.911852
9.636,255.415,0.874110
9.640,255.895,0.852770
9.644,256.064,0.817888
9.648,256.063,0.756239
9.652,255.304,0.666925
9.656,254.212,0.579606
9.660,252.023,0.458162
9.664,250.939,0.387770
9.668,249.355,0.475455
9.672,248.553,0.461657
9.676,277.831,0.292680
9.680,303.728,0.343099
9.684,346.386,0.424841
9.688,402.995,0.406711
9.692,440.079,0.468924
9.696,440.782,0.698954
9.700,440.869,0.829466
9.704,441.201,0.896540
9.708,441.231,0.919370
9.712,441.530,0.928501
9.716,441.849,0.943833
9.720,442.042,0.938144
9.724,441.979,0.944999
9.728,442.005,0.940352
9.732,442.270,0.946558
9.736,442.100,0.947003
9.740,442.151,0.947413
9.744,442.094,0.948769
9.748,442.356,0.942375
9.752,442.531,0.945617
9.756,442.684,0.937953
9.760,442.836,0.933369
9.764,442.881,0.932278
9.768,442.778,0.929234
9.772,442.737,0.924136
9.776,442.245,0.926097
9.780,442.121,0.886527
9.784,441.264,0.820645
9.788,401.675,0.732806
9.792,353.838,0.587732
9.796,303.523,0.397986
9.800,285.905,0.266428
9.804,255.075,0.239025
9.808,255.108,0.456354
9.812,254.598,0.558107
9.816,253.893,0.573998
9.820,253.007,0.600869
9.824,251.984,0.616548
9.828,252.039,0.598210
9.832,252.260,0.476791
9.836,261.897,0.313295
9.840,294.931,0.350023
9.844,318.482,0.404000
9.848,367.176,0.457121
9.852,388.797,0.690396
9.856,389.623,0.770833
9.860,390.095,0.850917
9.864,390.810,0.850424
9.868,390.958,0.879856
9.872,391.250,0.893478
9.876,391.421,0.906781
9.880,391.678,0.918727
9.884,391.950,0.928919
9.888,391.992,0.936838
9.892,392.157,0.940680
9.896,392.358,0.941511
9.900,392.231,0.937848
9.904,392.154,0.940074
9.908,391.998,0.938345
9.912,391.869,0.938117
9.916,391.783,0.936586
9.920,391.737,0.936567
9.924,391.219,0.916374
9.928,390.861,0.923189
9.932,390.943,0.919866
9.936,391.124,0.915367
9.940,391.118,0.913859
9.944,391.145,0.909299
9.948,391.376,0.904415
9.952,391.449,0.897593
9.956,391.383,0.880415
9.960,390.946,0.864848
9.964,390.533,0.851373
9.968,390.162,0.867002
9.972,389.770,0.826473
9.976,389.438,0.813805
9.980,389.047,0.659635
9.984,388.957,0.468560
9.988,389.091,0.258597
9.992,389.884,0.151562
9.996,391.448,0.111960
10.000,347.005,0.246043
10.004,325.846,0.339866
10.008,325.940,0.376008
10.012,292.344,0.320006
10.016,268.942,0.325268
10.020,242.994,0.350467
10.024,221.170,0.499251
10.028,221.536,0.762810
10.032,221.834,0.814077
10.036,221.773,0.828039
10.040,221.633,0.842560
10.044,221.571,0.867916
10.048,221.431,0.886231
10.052,221.417,0.902103
10.056,221.262,0.917501
10.060,221.284,0.916772
10.064,221.343,0.915706
10.068,221.375,0.917562
10.072,221.584,0.901534
10.076,221.610,0.894510
10.080,221.695,0.886734
10.084,221.884,0.887417
10.088,222.030,0.889831
10.092,222.209,0.891979
10.096,222.286,0.887434
10.100,222.311,0.872844
10.104,222.352,0.863635
10.108,222.252,0.847562
10.112,222.084,0.853507
10.116,222.101,0.867168
10.120,222.085,0.877127
10.124,222.105,0.880677
10.128,222.102,0.882797
10.132,222.088,0.869059
10.136,222.131,0.853321
10.140,222.107,0.796677
10.144,222.020,0.642463
10.148,221.483,0.520202
10.152,221.264,0.452868
10.156,221.000,0.468603
10.160,220.680,0.409737
10.164,220.604,0.323719
10.168,220.817,0.289693
10.172,220.958,0.258941
10.176,246.474,0.286531
10.180,268.350,0.641677
10.184,269.383,0.721301
10.188,271.137,0.765392
10.192,272.235,0.803889
10.196,273.205,0.772145
10.200,274.726,0.845484
10.204,276.180,0.859287
10.208,277.295,0.900141
10.212,277.937,0.931968
10.216,278.400,0.939008
10.220,278.493,0.950505
10.224,278.794,0.950432
10.228,278.879,0.951957
10.232,279.097,0.947220
10.236,279.096,0.946618
10.240,279.167,0.948345
10.244,278.940,0.954813
10.248,278.975,0.953264
10.252,278.918,0.953002
10.256,278.780,0.956436
10.260,278.665,0.961324
10.264,278.550,0.962935
10.268,278.417,0.961925
10.272,278.300,0.962821
10.276,278.142,0.964791
10.280,277.913,0.965470
10.284,277.733,0.964951
10.288,277.521,0.960178
10.292,277.234,0.953073
10.296,276.971,0.945068
10.300,276.729,0.935281
10.304,276.168,0.917243
10.308,275.967,0.918065
10.312,275.565,0.922682
10.316,275.441,0.912623
10.320,275.319,0.902155
10.324,275.373,0.885175
10.328,275.566,0.852071
10.332,275.690,0.802883
10.336,275.954,0.747878
10.340,275.604,0.706885
10.344,275.952,0.664618
10.348,276.075,0.576119
10.352,275.860,0.502067
10.356,291.265,0.430815
10.360,327.315,0.518393
10.364,328.641,0.723395
10.368,329.112,0.778206
10.372,329.442,0.796047
10.376,329.641,0.829409
10.380,329.732,0.859146
10.384,330.051,0.897237
10.388,330.294,0.918173
10.392,330.838,0.936767
10.396,331.310,0.942428
10.400,331.432,0.949043
10.404,331.479,0.951478
10.408,331.655,0.952803
10.412,331.692,0.957498
10.416,331.429,0.963006
10.420,331.380,0.966215
10.424,331.259,0.968836
10.428,331.242,0.972053
10.432,331.123,0.975899
10.436,331.111,0.975863
10.440,331.002,0.973846
10.444,330.858,0.976413
10.448,330.890,0.971890
10.452,330.923,0.964540
10.456,330.867,0.958469
10.460,330.458,0.941622
10.464,330.350,0.922605
10.468,329.955,0.891094
10.472,329.537,0.825627
10.476,329.021,0.683354
10.480,328.376,0.541734
10.484,328.032,0.462207
10.488,327.600,0.369971
10.492,327.856,0.238344
10.496,328.395,0.228386
10.500,329.621,0.164458
10.504,329.097,0.267729
10.508,331.267,0.335359
10.512,349.789,0.362949
10.516,379.706,0.283266
10.520,387.053,0.272658
10.524,387.260,0.524218
10.528,387.292,0.688315
10.532,387.572,0.824082
10.536,388.344,0.891084
10.540,389.255,0.915670
10.544,390.086,0.918994
10.548,390.871,0.910776
10.552,391.787,0.896737
10.556,392.447,0.922194
10.560,392.959,0.932496
10.564,392.914,0.940956
10.568,393.369,0.940565
10.572,393.398,0.941931
10.576,393.592,0.941700
10.580,393.518,0.945250
10.584,393.729,0.945846
10.588,393.609,0.951814
10.592,393.892,0.949236
10.596,394.118,0.948160
10.600,394.189,0.948482
10.604,394.274,0.944370
10.608,394.212,0.947390
10.612,394.094,0.947380
10.616,393.696,0.953049
10.620,393.334,0.950592
10.624,392.685,0.956166
10.628,392.558,0.954780
10.632,392.098,0.951847
10.636,391.752,0.943415
10.640,391.395,0.929320
10.644,391.127,0.919354
10.648,390.727,0.901617
10.652,390.434,0.898974
10.656,390.512,0.885037
10.660,390.705,0.870072
10.664,391.247,0.814993
10.668,391.596,0.731691
10.672,392.585,0.688149
10.676,393.373,0.408272
10.680,392.808,0.348194
10.684,393.495,0.282343
10.688,411.023,0.278294
10.692,474.513,0.369041
10.696,532.792,0.426360
10.700,560.914,0.501503
10.704,561.472,0.727384
10.708,562.559,0.837813
10.712,562.903,0.886764
10.716,563.071,0.915725
10.720,563.249,0.930311
10.724,563.508,0.938151
10.728,563.353,0.944103
10.732,563.199,0.945860
10.736,563.270,0.944319
10.740,563.179,0.944764
10.744,562.844,0.945130
10.748,562.741,0.943667
10.752,562.667,0.942684
10.756,562.621,0.941347
10.760,562.348,0.938018
10.764,562.323,0.936918
10.768,562.188,0.935552
10.772,561.844,0.931837
10.776,562.036,0.933112
10.780,562.237,0.928422
10.784,562.318,0.919735
10.788,562.480,0.911485
10.792,562.760,0.891861
10.796,562.821,0.847897
10.800,562.768,0.764689
10.804,563.318,0.668665
10.808,561.289,0.543290
10.812,574.403,0.317814
10.816,577.940,0.249170
10.820,580.872,0.148933
10.824,582.565,0.101625
10.828,581.725,0.118895
10.832,580.496,0.130394
10.836,577.976,0.258082
10.840,576.843,0.333053
10.844,576.932,0.388443
10.848,577.879,0.340541
10.852,579.399,0.297493
10.856,641.537,0.268796
10.860,642.353,0.477622
10.864,644.316,0.665435
10.868,646.486,0.686601
10.872,649.275,0.687699
10.876,652.736,0.764409
10.880,656.876,0.772801
10.884,660.116,0.824705
10.888,662.718,0.883815
10.892,664.552,0.906008
10.896,665.621,0.914774
10.900,666.085,0.923700
10.904,666.551,0.927372
10.908,666.677,0.927788
10.912,666.891,0.929498
10.916,666.942,0.931237
10.920,667.296,0.930335
10.924,667.722,0.930409
10.928,668.357,0.930900
10.932,668.588,0.930305
10.936,668.521,0.931003
10.940,668.371,0.933676
10.944,668.049,0.931008
10.948,667.191,0.928226
10.952,666.533,0.931538
10.956,665.705,0.940751
10.960,664.464,0.950107
10.964,663.182,0.955193
10.968,661.919,0.954961
10.972,660.464,0.953367
10.976,659.534,0.951906
10.980,658.734,0.947683
10.984,657.843,0.945716
10.988,657.065,0.947332
10.992,656.252,0.941743
10.996,655.912,0.931984
11.000,655.754,0.914296
11.004,655.634,0.850877
11.008,655.678,0.679513
11.012,587.764,0.453895
11.016,507.183,0.218796
11.020,471.705,0.228134
11.024,470.119,0.521058
11.028,470.463,0.707568
11.032,470.076,0.835540
11.036,470.365,0.885229
11.040,470.296,0.918189
11.044,470.349,0.936942
11.048,470.242,0.946656
11.052,470.425,0.942613
11.056,470.581,0.938984
11.060,470.757,0.934812
11.064,470.943,0.924235
11.068,471.485,0.934474
11.072,472.066,0.944249
11.076,472.546,0.952166
11.080,472.942,0.954158
11.084,473.343,0.952920
11.088,473.898,0.951139
11.092,474.278,0.946641
11.096,474.509,0.944193
11.100,474.815,0.938272
11.104,475.018,0.936302
11.108,475.024,0.934793
11.112,475.182,0.932022
11.116,475.279,0.929206
11.120,475.146,0.932598
11.124,475.022,0.932960
11.128,474.794,0.935307
11.132,474.668,0.937296
11.136,474.743,0.932879
11.140,474.736,0.928842
11.144,474.902,0.924912
11.148,475.009,0.919281
11.152,475.164,0.912467
11.156,475.663,0.912304
11.160,476.222,0.919280
11.164,476.973,0.929476
11.168,477.532,0.926197
11.172,477.725,0.927047
11.176,477.514,0.927850
11.180,477.490,0.917194
11.184,477.585,0.908335
11.188,477.647,0.901789
11.192,477.629,0.896744
11.196,477.518,0.893561
11.200,476.914,0.872835
11.204,477.403,0.852835
11.208,478.072,0.820874
11.212,478.869,0.717885
11.216,480.986,0.556531
11.220,485.374,0.288053
11.224,534.955,0.516849
11.228,596.030,0.677858
11.232,670.009,0.779006
11.236,743.662,0.815723
11.240,743.550,0.845893
11.244,743.152,0.869925
11.248,742.811,0.886495
11.252,742.297,0.896514
11.256,742.280,0.907496
11.260,742.338,0.911963
11.264,742.379,0.913298
11.268,742.581,0.914859
11.272,742.766,0.916342
11.276,742.795,0.917460
11.280,743.126,0.915355
11.284,743.500,0.914755
11.288,743.942,0.912607
11.292,744.494,0.908014
11.296,745.024,0.903749
11.300,745.841,0.894788
11.304,746.510,0.890298
11.308,747.328,0.891588
11.312,748.022,0.901767
11.316,748.680,0.910471
11.320,749.121,0.916332
11.324,749.569,0.919134
11.328,750.020,0.919674
11.332,750.529,0.921036
11.336,751.028,0.917733
11.340,751.667,0.912530
11.344,752.177,0.907800
11.348,752.429,0.897058
11.352,752.689,0.878857
11.356,752.992,0.852508
11.360,752.879,0.829017
11.364,751.497,0.800352
11.368,749.427,0.752419
11.372,745.675,0.734015
11.376,741.871,0.664987
11.380,736.425,0.549520
11.384,734.754,0.471178
11.388,662.274,0.594349
11.392,663.366,0.727720
11.396,664.818,0.822187
11.400,665.096,0.881281
11.404,665.632,0.895884
11.408,665.598,0.920131
11.412,665.483,0.933908
11.416,665.564,0.938623
11.420,665.465,0.942899
11.424,665.195,0.947236
11.428,665.005,0.950424
11.432,664.888,0.952566
11.436,664.586,0.955653
11.440,664.386,0.956545
11.444,664.358,0.958371
11.448,664.265,0.959059
11.452,664.297,0.957371
11.456,664.401,0.957873
11.460,664.509,0.957770
11.464,664.646,0.955667
11.468,664.915,0.954633
11.472,665.047,0.953864
11.476,665.021,0.954107
11.480,665.086,0.954197
11.484,664.935,0.955382
11.488,664.765,0.955404
11.492,664.833,0.954809
11.496,664.588,0.955095
11.500,664.292,0.954747
11.504,663.781,0.953274
11.508,663.310,0.949201
11.512,663.612,0.934177
11.516,663.396,0.917049
11.520,663.011,0.875004
11.524,662.834,0.848507
11.528,662.702,0.792373
11.532,661.800,0.733949
11.536,661.921,0.613666
11.540,662.129,0.531340
11.544,660.641,0.268498
11.548,656.343,0.221966
11.552,624.848,0.384026
11.556,599.976,0.673365
11.560,598.410,0.686989
11.564,598.394,0.709422
11.568,598.957,0.824072
11.572,598.719,0.886703
11.576,598.452,0.910361
11.580,598.167,0.915179
11.584,597.658,0.923398
11.588,596.794,0.931353
11.592,595.833,0.937692
11.596,594.522,0.928926
11.600,593.631,0.929992
11.604,592.558,0.951686
11.608,591.744,0.963241
11.612,591.291,0.968046
11.616,591.028,0.972585
11.620,591.114,0.974153
11.624,591.171,0.973213
11.628,591.598,0.969693
11.632,591.779,0.968684
11.636,592.088,0.963017
11.640,592.211,0.963397
11.644,592.318,0.961215
11.648,592.414,0.961896
11.652,593.179,0.942942
11.656,593.707,0.924817
11.660,593.926,0.916931
11.664,594.751,0.916803
11.668,594.932,0.905958
11.672,594.944,0.901179
11.676,594.466,0.899361
11.680,593.577,0.903044
11.684,593.353,0.924187
11.688,592.315,0.948469
11.692,592.107,0.959213
11.696,592.649,0.947749
11.700,592.621,0.931568
11.704,593.198,0.907916
11.708,594.102,0.870236
11.712,594.929,0.802360
11.716,535.603,0.607156
11.720,504.078,0.505310
11.724,503.395,0.807078
11.728,503.115,0.870377
11.732,502.872,0.895622
11.736,503.021,0.906631
11.740,503.128,0.914323
11.744,502.947,0.920659
11.748,503.174,0.922714
11.752,503.353,0.923596
11.756,503.536,0.921505
11.760,503.782,0.922004
11.764,503.964,0.924699
11.768,504.515,0.926220
11.772,504.774,0.930840
11.776,505.014,0.934647
11.780,505.242,0.937676
11.784,505.470,0.936993
11.788,505.627,0.939025
11.792,505.571,0.936030
11.796,505.772,0.935577
11.800,505.704,0.934565
11.804,505.445,0.928086
11.808,505.469,0.924164
11.812,505.350,0.917936
11.816,505.466,0.910117
11.820,505.817,0.904626
11.824,505.759,0.902521
11.828,506.224,0.888409
11.832,506.314,0.883570
11.836,506.137,0.864341
11.840,505.941,0.808762
11.844,504.007,0.768231
11.848,502.882,0.710905
11.852,500.449,0.648044
11.856,497.912,0.689061
11.860,496.799,0.585160
11.864,494.591,0.582648
11.868,494.172,0.422803
11.872,492.506,0.233717
11.876,477.480,0.332337
11.880,449.672,0.463921
11.884,444.590,0.463723
11.888,443.408,0.558720
11.892,442.942,0.648463
11.896,442.784,0.704859
11.900,442.735,0.740297
11.904,442.608,0.774316
11.908,442.695,0.799793
11.912,442.682,0.750519
11.916,442.763,0.757480
11.920,443.089,0.782386
11.924,442.897,0.791205
11.928,442.875,0.752107
11.932,442.771,0.729832
11.936,442.877,0.770982
11.940,442.697,0.761430
11.944,442.638,0.754465
11.948,442.604,0.778823
11.952,442.673,0.771928
11.956,442.510,0.822559
11.960,442.517,0.821487
11.964,442.626,0.798678
11.968,442.813,0.790419
11.972,442.996,0.766383
11.976,442.879,0.742415
11.980,442.962,0.742416
11.984,442.887,0.755159
11.988,442.910,0.801413
11.992,442.883,0.820710
11.996,442.772,0.844148
12.000,442.533,0.873343
12.004,442.232,0.879277
12.008,442.165,0.883391
12.012,442.310,0.858210
12.016,442.262,0.833870
12.020,442.209,0.832058
12.024,442.431,0.809613
12.028,442.310,0.804961
12.032,442.321,0.788682
12.036,441.966,0.799893
12.040,441.764,0.779969
12.044,440.814,0.638354
12.048,439.402,0.428017
12.052,394.910,0.541871
12.056,394.426,0.704966
12.060,394.115,0.786533
12.064,394.379,0.846279
12.068,394.281,0.880697
12.072,394.104,0.889830
12.076,394.281,0.905151
12.080,394.350,0.928026
12.084,394.597,0.928345
12.088,394.495,0.929020
12.092,394.377,0.935607
12.096,394.030,0.940310
12.100,394.087,0.944761
12.104,393.788,0.949264
12.108,393.453,0.946884
12.112,393.157,0.950907
12.116,393.014,0.951819
12.120,392.946,0.954381
12.124,392.819,0.954950
12.128,392.818,0.954361
12.132,392.889,0.955669
12.136,392.872,0.954210
12.140,392.840,0.955199
12.144,392.722,0.953271
12.148,392.942,0.954223
12.152,393.132,0.956718
12.156,393.166,0.952312
12.160,392.933,0.951149
12.164,392.608,0.938394
12.168,392.119,0.919333
12.172,391.927,0.886653
12.176,391.660,0.837860
12.180,391.416,0.825492
12.184,391.398,0.800525
12.188,391.685,0.830908
12.192,393.063,0.866530
12.196,394.335,0.867785
12.200,394.484,0.867008
12.204,394.708,0.852683
12.208,394.955,0.846356
12.212,395.529,0.790947
12.216,395.582,0.727183
12.220,395.371,0.588738
12.224,395.561,0.585665
12.228,396.235,0.540689
12.232,396.181,0.510573
12.236,437.913,0.388642
12.240,498.354,0.709332
12.244,536.714,0.800827
12.248,618.046,0.857253
12.252,669.396,0.886441
12.256,669.516,0.916358
12.260,669.808,0.913765
12.264,669.945,0.916292
12.268,670.105,0.914298
12.272,670.683,0.910553
12.276,670.705,0.910112
12.280,670.997,0.902667
12.284,670.867,0.906735
12.288,670.297,0.912806
12.292,669.536,0.925565
12.296,668.903,0.931920
12.300,668.646,0.930390
12.304,667.661,0.933422
12.308,667.246,0.935228
12.312,666.488,0.932723
12.316,665.704,0.941928
12.320,665.176,0.947628
12.324,664.165,0.951832
12.328,663.478,0.955204
12.332,662.458,0.959739
12.336,661.342,0.959237
12.340,660.595,0.958989
12.344,659.893,0.953643
12.348,659.102,0.946122
12.352,658.026,0.931194
12.356,656.381,0.914755
12.360,655.050,0.855451
12.364,652.876,0.692953
12.368,592.993,0.631167
12.372,592.172,0.733915
12.376,591.766,0.828115
12.380,591.887,0.899008
12.384,592.462,0.895646
12.388,593.120,0.909837
