time,frequency,confidence
12.312,587.696,0.979114
12.316,587.709,0.978249
12.320,587.950,0.980601
12.324,588.272,0.982755
12.328,588.473,0.984112
12.332,588.639,0.984067
12.336,588.747,0.982960
12.340,588.628,0.982282
12.344,588.079,0.980315
12.348,587.522,0.977809
12.352,586.945,0.976196
12.356,586.555,0.973777
12.360,586.503,0.972711
12.364,586.697,0.977442
12.368,587.065,0.980407
12.372,587.450,0.983037
12.376,587.989,0.984827
12.380,588.648,0.984038
12.384,588.913,0.982370
12.388,588.921,0.980945
12.392,589.060,0.983395
12.396,588.991,0.984546
12.400,588.793,0.984408
12.404,588.392,0.985048
12.408,588.202,0.985105
12.412,587.815,0.985289
12.416,587.368,0.984604
12.420,587.358,0.985833
12.424,587.533,0.986963
12.428,587.571,0.986210
12.432,587.892,0.985866
12.436,588.149,0.983973
12.440,588.409,0.981593
12.444,588.307,0.977804
12.448,587.937,0.967093
12.452,587.582,0.951859
12.456,587.165,0.928755
12.460,587.169,0.908541
12.464,587.359,0.902049
12.468,586.785,0.883936
12.472,586.116,0.878440
12.476,585.616,0.886797
12.480,584.634,0.865591
12.484,582.906,0.867620
12.488,582.578,0.854115
12.492,582.812,0.846780
12.496,583.102,0.846253
12.500,583.794,0.846085
12.504,582.322,0.843231
12.508,580.901,0.840790
12.512,578.152,0.798605
12.516,574.484,0.754033
12.520,572.693,0.696406
12.524,569.209,0.670062
12.528,565.568,0.705654
12.532,563.081,0.735034
12.536,562.066,0.768060
12.540,562.164,0.822347
12.544,562.312,0.867528
12.548,561.918,0.879592
12.552,561.612,0.881085
12.556,560.939,0.868382
12.560,560.534,0.879507
12.564,559.670,0.888745
12.568,559.595,0.894080
12.572,560.337,0.883597
12.576,560.888,0.892085
12.580,560.973,0.885723
12.584,560.205,0.886642
12.588,559.412,0.899948
12.592,558.361,0.907177
12.596,557.863,0.910996
12.600,557.558,0.910387
12.604,558.142,0.912209
12.608,558.793,0.897371
12.612,559.467,0.887352
12.616,559.178,0.890858
12.620,558.712,0.888356
12.624,557.940,0.883791
12.628,558.086,0.850258
12.632,558.773,0.831257
12.636,560.291,0.778435
12.640,561.529,0.708780
12.644,562.705,0.619957
12.648,575.744,0.550897
12.652,579.583,0.592281
12.656,586.137,0.652480
12.660,588.508,0.737118
12.664,588.730,0.752501
12.668,588.558,0.716287
12.672,587.130,0.721502
12.676,587.137,0.729109
12.680,587.494,0.735010
12.684,544.531,0.730098
12.688,478.172,0.699236
12.692,403.689,0.549873
12.696,374.431,0.540252
12.700,374.550,0.660787
12.704,374.088,0.709949
12.708,373.273,0.751310
12.712,372.802,0.800500
12.716,372.383,0.825276
12.720,372.221,0.846339
12.724,372.446,0.856100
12.728,372.406,0.879592
12.732,372.981,0.876940
12.736,372.891,0.879702
12.740,372.988,0.874681
12.744,373.087,0.843350
12.748,373.225,0.856431
12.752,373.563,0.855733
12.756,373.688,0.862847
12.760,373.787,0.852146
12.764,373.701,0.860618
12.768,373.304,0.833512
12.772,372.868,0.849987
12.776,372.655,0.859719
12.780,372.553,0.865631
12.784,372.747,0.868787
12.788,372.939,0.830103
12.792,373.073,0.834379
12.796,373.122,0.805198
12.800,372.936,0.818846
12.804,372.619,0.836926
12.808,372.428,0.840233
12.812,372.541,0.808881
12.816,373.398,0.694818
12.820,374.347,0.657814
12.824,375.118,0.718773
12.828,375.767,0.691685
12.832,375.760,0.653603
12.836,375.356,0.598541
12.840,375.345,0.514763
12.844,375.744,0.419184
12.848,374.589,0.305896
12.852,377.563,0.271170
12.856,426.063,0.256548
12.860,470.521,0.265734
12.864,469.879,0.321553
12.868,470.404,0.366039
12.872,471.239,0.372280
12.876,471.839,0.376430
12.880,472.082,0.392056
12.884,472.031,0.490372
12.888,471.456,0.578694
12.892,469.554,0.638856
12.896,424.196,0.458678
12.900,371.160,0.627443
12.904,325.717,0.649090
12.908,289.769,0.675036
12.912,256.554,0.698964
12.916,236.250,0.710986
12.920,236.471,0.762025
12.924,236.646,0.832987
12.928,236.347,0.817674
12.932,236.461,0.835881
12.936,236.496,0.862201
12.940,236.455,0.860590
12.944,236.757,0.876882
12.948,237.138,0.874642
12.952,237.514,0.867299
12.956,237.850,0.859858
12.960,238.004,0.859378
12.964,238.109,0.846755
12.968,238.217,0.867165
12.972,238.047,0.869386
12.976,238.101,0.844711
12.980,238.149,0.866873
12.984,238.032,0.875276
12.988,238.111,0.873493
12.992,237.949,0.878934
12.996,237.705,0.899642
13.000,237.298,0.910608
13.004,236.747,0.926673
13.008,236.015,0.910210
13.012,235.475,0.905232
13.016,235.146,0.920054
13.020,234.885,0.927015
13.024,234.727,0.936124
13.028,234.659,0.935507
13.032,234.613,0.941537
13.036,234.413,0.943318
13.040,234.237,0.945048
13.044,234.027,0.947363
13.048,234.164,0.940814
13.052,234.240,0.944940
13.056,234.723,0.936274
13.060,234.929,0.929840
13.064,235.374,0.912279
13.068,235.579,0.899894
13.072,235.819,0.894848
13.076,236.146,0.923164
13.080,236.494,0.924440
13.084,237.013,0.908237
13.088,237.885,0.843946
13.092,238.855,0.732126
13.096,240.791,0.597808
13.100,244.821,0.598720
13.104,248.835,0.627524
13.108,250.253,0.666715
13.112,253.004,0.617174
13.116,252.990,0.524231
13.120,254.648,0.327663
13.124,278.474,0.606187
13.128,311.299,0.787095
13.132,350.419,0.812985
13.136,390.699,0.848673
13.140,391.056,0.876144
13.144,391.586,0.905409
13.148,391.886,0.923746
13.152,392.162,0.936778
13.156,392.240,0.941019
13.160,392.267,0.945447
13.164,391.970,0.944502
13.168,391.682,0.938203
13.172,391.270,0.927506
13.176,390.986,0.935401
13.180,390.753,0.939136
13.184,390.553,0.946985
13.188,390.226,0.954051
13.192,389.770,0.962052
13.196,389.703,0.960898
13.200,389.582,0.959911
13.204,389.550,0.958369
13.208,389.432,0.960718
13.212,389.501,0.961747
13.216,389.817,0.959327
13.220,390.104,0.956597
13.224,390.186,0.954719
13.228,390.253,0.956173
13.232,390.552,0.953038
13.236,390.755,0.949658
13.240,391.019,0.939549
13.244,391.118,0.936498
13.248,391.204,0.936553
13.252,391.350,0.932288
13.256,391.574,0.934988
13.260,391.671,0.936288
13.264,391.585,0.933985
13.268,391.687,0.937065
13.272,391.574,0.939648
13.276,391.477,0.936319
13.280,391.303,0.931318
13.284,391.127,0.930875
13.288,390.868,0.936517
13.292,390.672,0.939650
13.296,390.456,0.938693
13.300,390.078,0.935628
13.304,389.859,0.921731
13.308,389.091,0.911199
13.312,388.739,0.892096
13.316,388.069,0.845388
13.320,386.544,0.722061
13.324,380.763,0.618850
13.328,376.373,0.788819
13.332,374.139,0.867104
13.336,373.153,0.906671
13.340,372.229,0.935862
13.344,371.538,0.948669
13.348,370.268,0.943429
13.352,369.596,0.936106
13.356,368.807,0.943309
13.360,368.579,0.954697
13.364,368.258,0.959660
13.368,368.345,0.959331
13.372,368.253,0.958221
13.376,368.346,0.952607
13.380,368.342,0.949291
13.384,368.624,0.939341
13.388,369.081,0.923989
13.392,369.939,0.936909
13.396,370.646,0.948032
13.400,371.567,0.950462
13.404,372.700,0.941957
13.408,373.689,0.939672
13.412,374.434,0.960686
13.416,374.705,0.967780
13.420,374.937,0.969140
13.424,374.978,0.966600
13.428,375.109,0.963669
13.432,375.124,0.959701
13.436,375.272,0.958520
13.440,375.248,0.957955
13.444,375.061,0.957706
13.448,374.594,0.955862
13.452,374.047,0.947196
13.456,373.443,0.938082
13.460,373.031,0.948822
13.464,372.963,0.950681
13.468,372.971,0.950334
13.472,373.262,0.937076
13.476,373.430,0.926528
13.480,373.467,0.914074
13.484,372.969,0.911103
13.488,372.235,0.897299
13.492,371.639,0.890707
13.496,371.232,0.864229
13.500,371.537,0.839280
13.504,371.832,0.817643
13.508,372.240,0.793748
13.512,371.428,0.765284
13.516,370.857,0.583853
13.520,370.127,0.396104
13.524,323.877,0.489317
13.528,324.826,0.720080
13.532,326.188,0.808736
13.536,327.033,0.879084
13.540,327.746,0.899047
13.544,328.323,0.911795
13.548,328.885,0.905559
13.552,329.248,0.919959
13.556,329.371,0.937440
13.560,329.595,0.951179
13.564,329.695,0.958657
13.568,329.454,0.958647
13.572,329.366,0.957304
13.576,329.319,0.957762
13.580,329.371,0.961233
13.584,329.575,0.966351
13.588,329.704,0.967988
13.592,329.734,0.970856
13.596,329.845,0.973324
13.600,329.844,0.973762
13.604,329.706,0.971507
13.608,329.708,0.971685
13.612,329.666,0.971135
13.616,329.608,0.970232
13.620,329.556,0.969219
13.624,329.495,0.965938
13.628,329.544,0.965747
13.632,329.567,0.966481
13.636,329.686,0.967702
13.640,329.795,0.969276
13.644,329.859,0.972008
13.648,329.939,0.972612
13.652,330.035,0.973226
13.656,329.911,0.971262
13.660,329.810,0.970495
13.664,329.697,0.968356
13.668,329.394,0.962510
13.672,329.206,0.956065
13.676,328.993,0.947069
13.680,328.737,0.932666
13.684,328.594,0.928154
13.688,328.618,0.912428
13.692,328.850,0.907876
13.696,329.245,0.891691
13.700,329.606,0.835335
13.704,329.842,0.797534
13.708,329.873,0.727624
13.712,329.226,0.660492
13.716,328.647,0.643666
13.720,327.651,0.653318
13.724,326.887,0.706133
13.728,326.588,0.605663
13.732,326.670,0.533110
13.736,295.077,0.485127
13.740,294.435,0.692763
13.744,293.554,0.794555
13.748,293.215,0.873135
13.752,292.874,0.906771
13.756,292.710,0.932803
13.760,292.694,0.944207
13.764,292.844,0.943303
13.768,292.912,0.942599
13.772,293.178,0.946622
13.776,293.116,0.943876
13.780,293.216,0.950446
13.784,293.302,0.954603
13.788,293.397,0.959124
13.792,293.398,0.958503
13.796,293.471,0.959286
13.800,293.496,0.961523
13.804,293.448,0.960335
13.808,293.490,0.960493
13.812,293.482,0.962939
13.816,293.564,0.962002
13.820,293.601,0.962907
13.824,293.562,0.961906
13.828,293.503,0.961501
13.832,293.582,0.963300
13.836,293.515,0.963830
13.840,293.655,0.965100
13.844,293.621,0.963982
13.848,293.518,0.963036
13.852,293.456,0.959970
13.856,293.501,0.962061
13.860,293.550,0.965681
13.864,293.546,0.963544
13.868,293.382,0.958761
13.872,293.291,0.952267
13.876,293.127,0.939294
13.880,293.092,0.921173
13.884,293.012,0.896989
13.888,293.021,0.854870
13.892,292.563,0.779051
13.896,291.998,0.710982
13.900,292.071,0.585775
13.904,290.248,0.485342
13.908,288.309,0.487845
13.912,288.833,0.644373
13.916,289.996,0.714017
13.920,291.081,0.787331
13.924,291.013,0.792010
13.928,291.357,0.798369
13.932,291.306,0.773368
13.936,291.262,0.706165
13.940,291.001,0.568384
13.944,290.807,0.402476
13.948,319.670,0.287475
13.952,371.110,0.599858
13.956,371.418,0.757427
13.960,371.581,0.807749
13.964,371.589,0.871736
13.968,371.478,0.913942
13.972,371.426,0.917042
13.976,371.807,0.922687
13.980,371.779,0.931082
13.984,371.862,0.929814
13.988,371.882,0.930628
13.992,371.910,0.934853
13.996,372.072,0.935598
14.000,372.081,0.940210
14.004,372.231,0.938700
14.008,372.254,0.939822
14.012,372.169,0.943229
14.016,372.040,0.946339
14.020,372.036,0.949373
14.024,371.850,0.951819
14.028,371.805,0.954037
14.032,371.779,0.955016
14.036,371.790,0.954382
14.040,371.827,0.953144
14.044,371.817,0.953965
14.048,371.750,0.954645
14.052,371.749,0.954680
14.056,371.692,0.954503
14.060,371.570,0.953012
14.064,371.435,0.952546
14.068,371.305,0.951623
14.072,371.194,0.949813
14.076,370.932,0.946577
14.080,371.025,0.940195
14.084,370.954,0.929618
14.088,370.972,0.917602
14.092,371.033,0.898586
14.096,371.626,0.867035
14.100,372.226,0.801806
14.104,374.098,0.674772
14.108,376.112,0.412028
14.112,399.879,0.374695
14.116,464.782,0.556728
14.120,495.632,0.647650
14.124,494.074,0.775593
14.128,493.724,0.828651
14.132,493.583,0.855665
14.136,493.536,0.892415
14.140,493.728,0.915312
14.144,494.221,0.933323
14.148,494.870,0.948956
14.152,495.038,0.960019
14.156,495.069,0.963868
14.160,495.034,0.967967
14.164,495.052,0.970317
14.168,495.045,0.972341
14.172,495.221,0.970914
14.176,495.270,0.972578
14.180,495.352,0.971168
14.184,495.496,0.972219
14.188,495.600,0.970669
14.192,495.616,0.971838
14.196,495.514,0.970544
14.200,495.417,0.971996
14.204,495.220,0.970808
14.208,495.048,0.972147
14.212,494.853,0.972342
14.216,494.873,0.972485
14.220,494.912,0.970458
14.224,495.021,0.969757
14.228,495.148,0.967970
14.232,495.240,0.965419
14.236,495.228,0.964795
14.240,495.048,0.965684
14.244,494.839,0.968706
14.248,494.614,0.972052
14.252,494.419,0.974360
14.256,494.282,0.975512
14.260,494.227,0.976562
14.264,494.287,0.976849
14.268,494.303,0.976063
14.272,494.422,0.973557
14.276,494.455,0.969243
14.280,494.630,0.963061
14.284,494.907,0.954843
14.288,495.319,0.937644
14.292,495.770,0.898402
14.296,495.785,0.837900
14.300,495.679,0.729489
14.304,494.841,0.603585
14.308,494.206,0.511090
14.312,492.608,0.467821
14.316,493.074,0.459839
14.320,494.625,0.461473
14.324,494.761,0.512657
14.328,493.746,0.466807
14.332,493.051,0.354515
14.336,543.063,0.617993
14.340,590.531,0.781834
14.344,590.722,0.890081
14.348,591.020,0.930679
14.352,591.052,0.951664
14.356,591.189,0.962030
14.360,591.538,0.963841
14.364,591.820,0.962912
14.368,591.848,0.962791
14.372,591.945,0.962149
14.376,592.122,0.960614
14.380,592.056,0.963370
14.384,592.253,0.958298
14.388,592.157,0.961823
14.392,592.295,0.960328
14.396,592.521,0.959050
14.400,592.480,0.957226
14.404,592.457,0.957913
14.408,592.393,0.961286
14.412,592.303,0.961761
14.416,592.363,0.961637
14.420,592.467,0.961844
14.424,592.538,0.960794
14.428,592.648,0.960399
14.432,592.593,0.961732
14.436,592.473,0.964313
14.440,592.490,0.965058
14.444,592.099,0.969891
14.448,591.859,0.973326
14.452,591.727,0.975575
14.456,591.522,0.978715
14.460,591.283,0.980927
14.464,590.936,0.981637
14.468,591.028,0.979356
14.472,590.955,0.977411
14.476,590.648,0.977063
14.480,590.803,0.975734
14.484,590.918,0.974914
14.488,590.930,0.975996
14.492,590.815,0.978795
14.496,590.631,0.979580
14.500,590.560,0.980865
14.504,589.922,0.982055
14.508,589.623,0.980360
14.512,589.566,0.976453
14.516,589.366,0.968514
14.520,589.390,0.943870
14.524,589.866,0.900857
14.528,590.012,0.801097
14.532,590.601,0.663579
14.536,590.973,0.388113
14.540,656.918,0.225374
14.544,743.844,0.391977
14.548,743.655,0.648671
14.552,743.413,0.718698
14.556,742.925,0.778723
14.560,743.182,0.838760
14.564,742.765,0.850115
14.568,742.998,0.876714
14.572,743.236,0.894312
14.576,743.254,0.902181
14.580,743.594,0.913451
14.584,743.471,0.923629
14.588,743.535,0.928209
14.592,743.638,0.933325
14.596,743.224,0.938470
14.600,743.097,0.940131
14.604,743.338,0.940453
14.608,743.260,0.941550
14.612,743.199,0.940793
14.616,743.215,0.942496
14.620,742.997,0.943831
14.624,743.053,0.940862
14.628,743.006,0.941940
14.632,742.998,0.940403
14.636,742.982,0.939930
14.640,742.898,0.942127
14.644,743.066,0.940173
14.648,742.941,0.941401
14.652,742.886,0.940956
14.656,743.247,0.936565
14.660,743.538,0.933872
14.664,743.900,0.922104
14.668,745.110,0.898116
14.672,746.118,0.867862
14.676,748.239,0.803052
14.680,749.815,0.750735
14.684,750.612,0.640780
14.688,784.243,0.487334
14.692,905.831,0.313646
14.696,975.643,0.176996
14.700,975.853,0.273884
14.704,977.533,0.334777
14.708,977.657,0.382799
14.712,978.959,0.405267
14.716,981.814,0.508493
14.720,984.116,0.594588
14.724,987.604,0.717523
14.728,990.193,0.791919
14.732,991.803,0.829283
14.736,993.270,0.845910
14.740,994.669,0.852533
14.744,996.021,0.855323
14.748,996.840,0.859335
14.752,996.921,0.864693
14.756,996.699,0.872657
14.760,996.142,0.883739
14.764,995.125,0.893836
14.768,994.464,0.902762
14.772,993.859,0.907638
14.776,993.395,0.913279
14.780,993.176,0.919248
14.784,992.901,0.922743
14.788,993.005,0.926997
14.792,993.165,0.930795
14.796,993.153,0.933633
14.800,993.316,0.934316
14.804,993.434,0.935371
14.808,993.584,0.935678
14.812,993.707,0.936629
14.816,993.652,0.938027
14.820,993.580,0.938335
14.824,993.400,0.939017
14.828,993.189,0.940428
14.832,993.083,0.941935
14.836,992.864,0.945814
14.840,992.766,0.946760
14.844,992.600,0.948856
14.848,992.306,0.950416
14.852,991.985,0.950451
14.856,991.415,0.951320
14.860,990.991,0.950641
14.864,990.457,0.949583
14.868,989.754,0.948461
14.872,989.198,0.943770
14.876,988.569,0.938442
14.880,987.975,0.933463
14.884,987.409,0.927833
14.888,986.976,0.925210
14.892,986.697,0.919935
14.896,987.064,0.918156
14.900,988.183,0.914322
14.904,990.106,0.907410
14.908,991.825,0.896667
14.912,992.411,0.893821
14.916,992.285,0.898161
14.920,991.233,0.884485
14.924,989.744,0.867451
14.928,989.088,0.834745
14.932,988.916,0.813733
14.936,988.424,0.786693
14.940,987.889,0.796765
14.944,987.052,0.796498
14.948,986.178,0.745465
14.952,985.349,0.603888
14.956,983.276,0.322869
14.960,863.736,0.270577
14.964,782.499,0.447924
14.968,783.327,0.601691
14.972,783.381,0.717326
14.976,783.404,0.804820
14.980,783.398,0.865786
14.984,783.545,0.904226
14.988,783.865,0.909244
14.992,783.970,0.919261
14.996,783.948,0.925172
15.000,784.026,0.929587
15.004,784.191,0.933313
15.008,784.312,0.938439
15.012,784.379,0.947342
15.016,784.583,0.945064
15.020,784.639,0.940670
15.024,784.537,0.932541
15.028,784.673,0.927177
15.032,785.132,0.915073
15.036,785.396,0.903904
15.040,785.096,0.886489
15.044,784.871,0.858522
15.048,784.606,0.869015
15.052,784.700,0.850677
15.056,785.292,0.836691
15.060,785.813,0.795819
15.064,786.209,0.722658
15.068,786.898,0.589299
15.072,787.401,0.433068
15.076,763.747,0.280501
15.080,679.736,0.379083
15.084,638.722,0.450847
15.088,593.414,0.427579
15.092,545.825,0.414357
15.096,505.012,0.359304
15.100,495.343,0.360221
15.104,496.413,0.358066
15.108,497.125,0.382663
15.112,496.596,0.431504
15.116,496.407,0.485626
15.120,496.485,0.665238
15.124,496.843,0.741850
15.128,496.691,0.807864
15.132,496.890,0.852207
15.136,496.873,0.901718
15.140,496.798,0.926201
15.144,496.715,0.932838
15.148,496.488,0.941966
15.152,496.461,0.950573
15.156,496.544,0.955696
15.160,496.639,0.958287
15.164,496.664,0.959055
15.168,496.721,0.958927
15.172,496.633,0.961912
15.176,496.481,0.964714
15.180,496.449,0.966656
15.184,496.364,0.968340
15.188,496.217,0.969231
15.192,495.994,0.971995
15.196,495.688,0.972867
15.200,495.450,0.971924
15.204,495.335,0.969977
15.208,495.327,0.967917
15.212,495.375,0.964156
15.216,495.539,0.962407
15.220,495.924,0.961973
15.224,496.184,0.958370
15.228,496.450,0.956564
15.232,496.307,0.957662
15.236,496.063,0.957772
15.240,495.936,0.959628
15.244,495.810,0.958494
15.248,495.735,0.954393
15.252,495.633,0.950759
15.256,495.709,0.949053
15.260,495.648,0.950435
15.264,495.496,0.948145
15.268,495.550,0.949857
15.272,495.901,0.948300
15.276,496.098,0.945735
15.280,496.284,0.943188
15.284,496.500,0.935480
15.288,496.703,0.928496
15.292,496.872,0.915108
15.296,496.879,0.901811
15.300,496.722,0.881198
15.304,496.543,0.835126
15.308,496.309,0.820941
15.312,496.040,0.741893
15.316,453.953,0.704393
15.320,405.599,0.571267
15.324,350.172,0.486122
15.328,330.239,0.638124
15.332,330.240,0.787923
15.336,330.191,0.862246
15.340,329.900,0.890280
15.344,329.893,0.922974
15.348,329.790,0.932110
15.352,329.685,0.943859
15.356,329.902,0.954003
15.360,330.062,0.961195
15.364,329.940,0.961803
15.368,330.085,0.967332
15.372,330.248,0.970377
15.376,330.120,0.970242
15.380,330.125,0.971181
15.384,330.000,0.971727
15.388,329.905,0.970260
15.392,329.818,0.970418
15.396,329.950,0.973702
15.400,329.983,0.977161
15.404,330.105,0.978410
15.408,330.219,0.979656
15.412,330.376,0.980063
15.416,330.413,0.979487
15.420,330.444,0.978003
15.424,330.374,0.978819
15.428,330.315,0.976621
15.432,330.124,0.976419
15.436,330.140,0.978631
15.440,330.055,0.978354
15.444,330.033,0.979179
15.448,330.103,0.980380
15.452,330.170,0.980545
15.456,330.175,0.979506
15.460,330.325,0.980460
15.464,330.401,0.979924
15.468,330.525,0.979436
15.472,330.742,0.977970
15.476,330.806,0.973234
15.480,331.047,0.966032
15.484,331.390,0.946866
15.488,331.428,0.922834
15.492,331.764,0.888121
15.496,332.068,0.824509
15.500,332.370,0.726249
15.504,332.783,0.657072
15.508,332.245,0.564473
15.512,332.356,0.390191
15.516,331.578,0.367370
15.520,356.997,0.458081
15.524,395.289,0.720821
15.528,395.357,0.833549
15.532,395.467,0.886674
15.536,394.887,0.924922
15.540,394.151,0.944514
15.544,393.964,0.957377
15.548,393.874,0.962108
15.552,393.954,0.964609
15.556,393.900,0.964606
15.560,393.858,0.966484
15.564,393.810,0.967467
15.568,393.696,0.967615
15.572,393.415,0.967732
15.576,393.184,0.967794
15.580,393.163,0.967055
15.584,393.108,0.966254
15.588,393.028,0.965616
15.592,393.109,0.967614
15.596,392.999,0.967726
15.600,392.999,0.967636
15.604,392.920,0.968048
15.608,392.993,0.968191
15.612,392.987,0.967309
15.616,392.991,0.967538
15.620,393.179,0.968985
15.624,393.243,0.969364
15.628,393.272,0.968008
15.632,393.105,0.969116
15.636,392.985,0.968216
15.640,392.827,0.968273
15.644,392.698,0.967002
15.648,392.682,0.967041
15.652,392.632,0.966388
15.656,392.631,0.965950
15.660,392.480,0.967126
15.664,392.344,0.963812
15.668,392.091,0.961079
15.672,391.846,0.955679
15.676,391.597,0.952222
15.680,391.214,0.937851
15.684,391.034,0.928362
15.688,390.590,0.931736
15.692,390.364,0.930606
15.696,389.996,0.928679
15.700,389.924,0.917454
15.704,390.163,0.894196
15.708,390.872,0.858222
15.712,391.907,0.835508
15.716,393.120,0.849468
15.720,394.290,0.833986
15.724,394.949,0.788018
15.728,395.357,0.608884
15.732,438.961,0.661565
15.736,496.645,0.832639
15.740,496.824,0.893640
15.744,496.970,0.924070
15.748,497.115,0.933060
15.752,497.225,0.944021
15.756,497.264,0.949950
15.760,497.132,0.958661
15.764,497.061,0.964640
15.768,496.960,0.967434
15.772,496.775,0.971564
15.776,496.783,0.972901
15.780,496.770,0.974494
15.784,496.888,0.974330
15.788,496.904,0.974407
15.792,496.939,0.973182
15.796,497.005,0.973189
15.800,497.202,0.970830
15.804,497.348,0.968781
15.808,497.440,0.967027
15.812,497.480,0.964581
15.816,497.557,0.963156
15.820,497.579,0.961727
15.824,497.521,0.962551
15.828,497.540,0.961610
15.832,497.441,0.963148
15.836,497.508,0.961749
15.840,497.449,0.963158
15.844,497.486,0.962509
15.848,497.606,0.961279
15.852,497.554,0.962503
15.856,497.822,0.956888
15.860,497.756,0.957441
15.864,497.930,0.950702
15.868,497.963,0.946559
15.872,498.191,0.935877
15.876,498.468,0.915027
15.880,498.534,0.898143
15.884,498.552,0.882822
15.888,498.133,0.885836
15.892,497.967,0.872206
15.896,497.798,0.858088
15.900,497.014,0.798819
15.904,496.804,0.694349
15.908,495.718,0.415326
15.912,537.106,0.384804
15.916,587.425,0.729989
15.920,586.495,0.836238
15.924,586.566,0.908601
15.928,586.983,0.937567
15.932,587.218,0.957334
15.936,587.495,0.968775
15.940,587.779,0.975558
15.944,587.950,0.979633
15.948,588.194,0.982614
15.952,588.318,0.985408
15.956,588.386,0.986293
15.960,588.551,0.987262
15.964,588.556,0.988198
15.968,588.497,0.988303
15.972,588.711,0.988573
15.976,588.617,0.989070
15.980,588.566,0.989402
15.984,588.567,0.989318
15.988,588.628,0.989585
15.992,588.506,0.989954
15.996,588.729,0.990163
16.000,588.822,0.990167
16.004,588.868,0.990315
16.008,588.931,0.990341
16.012,589.082,0.989797
16.016,589.193,0.989748
16.020,589.124,0.989801
16.024,589.251,0.989353
16.028,589.442,0.988696
16.032,589.446,0.988614
16.036,589.449,0.989523
16.040,589.536,0.989570
16.044,589.649,0.989491
16.048,589.599,0.989564
16.052,589.686,0.989672
16.056,589.878,0.988276
16.060,589.789,0.989257
16.064,589.670,0.989535
16.068,589.603,0.988468
16.072,589.753,0.988102
16.076,589.841,0.987432
16.080,589.748,0.987167
16.084,589.933,0.984784
16.088,590.159,0.983297
16.092,589.949,0.982663
16.096,589.872,0.979765
16.100,589.956,0.973048
16.104,589.914,0.967649
16.108,589.538,0.959479
16.112,589.025,0.938884
16.116,588.264,0.888392
16.120,586.012,0.823033
16.124,581.539,0.724794
16.128,576.586,0.622066
16.132,561.155,0.684487
16.136,559.744,0.799390
16.140,558.775,0.831475
16.144,558.314,0.844493
16.148,558.694,0.856164
16.152,559.888,0.854913
16.156,561.342,0.890597
16.160,561.675,0.894158
16.164,561.238,0.896869
16.168,560.511,0.884201
16.172,559.597,0.896870
16.176,558.717,0.906088
16.180,558.719,0.907298
16.184,558.998,0.911615
16.188,559.472,0.909105
16.192,559.944,0.902969
16.196,560.333,0.898184
16.200,559.948,0.907867
16.204,559.187,0.919439
16.208,558.709,0.919640
16.212,558.405,0.917642
16.216,558.159,0.920147
16.220,558.176,0.923233
16.224,558.112,0.919404
16.228,558.118,0.918196
16.232,558.244,0.919170
16.236,557.973,0.920343
16.240,557.584,0.923509
16.244,557.089,0.923764
16.248,557.153,0.917887
16.252,556.902,0.921548
16.256,556.815,0.921353
16.260,556.880,0.922041
16.264,557.292,0.925050
16.268,557.318,0.928671
16.272,557.306,0.928997
16.276,556.427,0.926870
16.280,555.968,0.916223
16.284,555.311,0.907370
16.288,555.084,0.903616
16.292,555.326,0.905997
16.296,555.423,0.904143
16.300,556.002,0.911409
16.304,555.475,0.903941
16.308,555.650,0.891089
16.312,554.140,0.847933
16.316,552.518,0.829006
16.320,551.562,0.800531
16.324,550.423,0.767315
16.328,551.088,0.686878
16.332,493.429,0.577776
16.336,430.288,0.448351
16.340,369.612,0.403829
16.344,333.569,0.618480
16.348,333.230,0.753671
16.352,333.475,0.820158
16.356,333.150,0.860945
16.360,333.180,0.856324
16.364,332.774,0.878934
16.368,332.705,0.903691
16.372,332.479,0.922806
16.376,332.157,0.941530
16.380,332.622,0.930929
16.384,332.594,0.936657
16.388,332.639,0.937581
16.392,332.302,0.948135
16.396,332.445,0.942631
16.400,332.451,0.940412
16.404,332.315,0.944551
16.408,332.368,0.943081
16.412,332.173,0.948605
16.416,332.505,0.937436
16.420,332.331,0.943303
16.424,332.446,0.937443
16.428,332.511,0.930343
16.432,332.461,0.931588
16.436,332.402,0.928037
16.440,332.207,0.936766
16.444,332.532,0.929580
16.448,332.179,0.936282
16.452,332.386,0.922781
16.456,332.203,0.934387
16.460,332.146,0.937813
16.464,332.218,0.933481
16.468,331.966,0.942803
16.472,331.847,0.945808
16.476,331.660,0.954363
16.480,331.748,0.949980
16.484,331.426,0.952520
16.488,331.364,0.959680
16.492,331.371,0.960142
16.496,331.467,0.949480
16.500,331.822,0.940021
16.504,331.947,0.938676
16.508,331.919,0.928844
16.512,331.653,0.914317
16.516,331.563,0.933859
16.520,331.236,0.908376
16.524,331.174,0.888258
16.528,331.405,0.909837
16.532,331.359,0.826365
16.536,331.508,0.788727
16.540,331.547,0.645882
16.544,331.920,0.663915
16.548,332.371,0.810731
16.552,333.178,0.786603
16.556,336.355,0.836479
16.560,340.528,0.870619
16.564,345.842,0.854937
16.568,354.174,0.873248
16.572,367.009,0.859594
16.576,373.387,0.874067
16.580,379.233,0.867695
16.584,383.593,0.849532
16.588,387.486,0.805701
16.592,391.043,0.771582
16.596,394.671,0.789025
16.600,400.768,0.741015
16.604,411.121,0.654594
16.608,429.447,0.570484
16.612,438.700,0.619479
