time,frequency,confidence
43.912,285.462,0.409986
43.916,285.313,0.548610
43.920,283.270,0.577562
43.924,280.557,0.578843
43.928,278.110,0.612476
43.932,277.485,0.679069
43.936,277.652,0.734331
43.940,277.363,0.791847
43.944,277.019,0.844951
43.948,276.555,0.885015
43.952,276.195,0.915630
43.956,275.819,0.943914
43.960,275.408,0.957806
43.964,274.965,0.964292
43.968,274.545,0.964021
43.972,274.288,0.961892
43.976,274.133,0.959423
43.980,274.009,0.952964
43.984,274.228,0.949762
43.988,274.406,0.942220
43.992,274.936,0.931497
43.996,275.808,0.906649
44.000,276.504,0.872424
44.004,277.070,0.850712
44.008,277.062,0.810203
44.012,276.602,0.766241
44.016,275.516,0.737471
44.020,273.464,0.628606
44.024,248.024,0.418894
44.028,246.941,0.746730
44.032,246.602,0.833863
44.036,246.121,0.889880
44.040,246.043,0.907360
44.044,245.960,0.916465
44.048,245.814,0.924830
44.052,245.732,0.932972
44.056,245.766,0.936233
44.060,245.801,0.939856
44.064,245.758,0.943831
44.068,245.720,0.947753
44.072,245.952,0.941598
44.076,246.255,0.930688
44.080,246.524,0.914955
44.084,246.640,0.904754
44.088,246.590,0.898273
44.092,246.600,0.886574
44.096,246.799,0.850159
44.100,246.838,0.808041
44.104,247.557,0.635711
44.108,264.271,0.331015
44.112,269.338,0.653387
44.116,270.378,0.761638
44.120,270.812,0.793917
44.124,271.996,0.826866
44.128,273.063,0.818362
44.132,274.372,0.883119
44.136,275.326,0.922040
44.140,275.837,0.938329
44.144,276.274,0.929590
44.148,276.472,0.933075
44.152,276.519,0.939130
44.156,276.659,0.949596
44.160,276.639,0.952841
44.164,276.545,0.949772
44.168,276.470,0.945590
44.172,276.254,0.935060
44.176,276.089,0.936979
44.180,275.943,0.942381
44.184,275.653,0.949544
44.188,275.473,0.950978
44.192,275.255,0.951578
44.196,275.162,0.949334
44.200,275.209,0.943543
44.204,275.169,0.935620
44.208,275.213,0.920106
44.212,274.966,0.906661
44.216,274.913,0.889980
44.220,274.649,0.867231
44.224,274.106,0.845941
44.228,274.043,0.836441
44.232,273.692,0.773638
44.236,294.514,0.631522
44.240,327.718,0.649548
44.244,329.804,0.799189
44.248,330.719,0.880139
44.252,331.305,0.900416
44.256,331.924,0.919205
44.260,332.391,0.921469
44.264,332.608,0.912747
44.268,332.740,0.915104
44.272,332.591,0.914194
44.276,332.716,0.920241
44.280,332.744,0.915118
44.284,333.051,0.919171
44.288,332.961,0.904674
44.292,332.926,0.893178
44.296,332.868,0.878676
44.300,332.893,0.854639
44.304,332.517,0.831179
44.308,332.254,0.811971
44.312,331.946,0.797593
44.316,331.716,0.797410
44.320,331.927,0.706141
44.324,332.276,0.511275
44.328,332.747,0.427959
44.332,334.588,0.351976
44.336,341.897,0.310976
44.340,357.637,0.281206
44.344,362.387,0.578827
44.348,364.573,0.787769
44.352,365.813,0.882544
44.356,366.913,0.923725
44.360,367.916,0.923425
44.364,368.724,0.905707
44.368,369.780,0.920518
44.372,370.630,0.938237
44.376,371.571,0.941644
44.380,372.198,0.932067
44.384,373.071,0.901341
44.388,374.284,0.849289
44.392,376.251,0.827191
44.396,379.814,0.807397
44.400,383.204,0.791970
44.404,385.786,0.824265
44.408,387.226,0.829085
44.412,387.867,0.838160
44.416,387.976,0.816689
44.420,387.902,0.704538
44.424,387.251,0.523518
44.428,382.546,0.453323
44.432,380.400,0.549952
44.436,382.957,0.675534
44.440,385.547,0.769480
44.444,387.019,0.814277
44.448,387.682,0.867851
44.452,388.235,0.898554
44.456,388.822,0.926214
44.460,389.617,0.931441
44.464,390.251,0.925536
44.468,391.065,0.900431
44.472,392.061,0.919789
44.476,392.660,0.928891
44.480,393.228,0.924094
44.484,393.334,0.921674
44.488,393.643,0.918738
44.492,393.536,0.911781
44.496,393.292,0.902129
44.500,392.839,0.899058
44.504,392.226,0.852271
44.508,391.675,0.831481
44.512,391.072,0.819870
44.516,390.718,0.800591
44.520,390.141,0.720114
44.524,390.046,0.426890
44.528,393.620,0.348784
44.532,401.507,0.382846
44.536,427.128,0.347201
44.540,436.805,0.314087
44.544,440.079,0.364615
44.548,440.310,0.618205
44.552,440.060,0.726803
44.556,440.214,0.775148
44.560,440.471,0.801168
44.564,440.483,0.796715
44.568,440.435,0.805178
44.572,440.393,0.821102
44.576,440.461,0.832597
44.580,440.409,0.843985
44.584,440.293,0.865371
44.588,440.043,0.868362
44.592,439.878,0.866307
44.596,439.510,0.853983
44.600,439.404,0.843821
44.604,439.155,0.843748
44.608,439.120,0.834149
44.612,439.033,0.828212
44.616,439.142,0.845700
44.620,439.282,0.848800
44.624,440.315,0.806085
44.628,442.012,0.643212
44.632,485.950,0.701157
44.636,487.739,0.839471
44.640,490.394,0.907577
44.644,491.766,0.919168
44.648,492.907,0.930247
44.652,493.138,0.940516
44.656,493.572,0.956853
44.660,494.257,0.967274
44.664,494.798,0.972855
44.668,495.209,0.971518
44.672,495.351,0.970685
44.676,495.450,0.967184
44.680,495.146,0.960267
44.684,494.900,0.951142
44.688,494.482,0.938748
44.692,494.329,0.919694
44.696,493.931,0.872637
44.700,493.329,0.788576
44.704,492.425,0.706237
44.708,491.607,0.611127
44.712,491.292,0.621751
44.716,491.550,0.478047
44.720,492.189,0.384988
44.724,558.473,0.458269
44.728,559.490,0.694203
44.732,560.416,0.833390
44.736,561.513,0.895565
44.740,562.548,0.919889
44.744,562.985,0.936674
44.748,563.681,0.945759
44.752,564.159,0.950830
44.756,564.198,0.954088
44.760,564.183,0.954830
44.764,564.211,0.955724
44.768,564.160,0.956204
44.772,564.349,0.955415
44.776,564.676,0.952230
44.780,564.906,0.948248
44.784,564.967,0.938763
44.788,565.087,0.923489
44.792,565.580,0.897684
44.796,565.803,0.843818
44.800,565.872,0.779454
44.804,568.663,0.682067
44.808,573.260,0.738197
44.812,578.299,0.759490
44.816,582.782,0.838945
44.820,585.922,0.906219
44.824,587.529,0.942055
44.828,588.709,0.951497
44.832,589.095,0.958854
44.836,590.310,0.955584
44.840,591.535,0.946522
44.844,592.524,0.933533
44.848,593.007,0.930524
44.852,593.868,0.919361
44.856,594.217,0.922786
44.860,594.474,0.922708
44.864,594.449,0.918775
44.868,594.089,0.913977
44.872,593.273,0.901244
44.876,593.287,0.909906
44.880,593.409,0.895790
44.884,593.499,0.889741
44.888,593.564,0.872420
44.892,593.319,0.857723
44.896,593.218,0.854885
44.900,593.567,0.822699
44.904,593.445,0.798599
44.908,593.190,0.790479
44.912,593.359,0.716762
44.916,594.456,0.491793
44.920,651.270,0.616550
44.924,652.413,0.753749
44.928,653.990,0.852546
44.932,655.824,0.888426
44.936,657.219,0.915014
44.940,658.631,0.936539
44.944,659.653,0.952063
44.948,660.325,0.959162
44.952,661.026,0.962082
44.956,661.547,0.963690
44.960,661.564,0.963432
44.964,661.371,0.963404
44.968,661.195,0.964365
44.972,660.950,0.964613
44.976,660.667,0.963321
44.980,660.312,0.962492
44.984,659.945,0.961644
44.988,659.689,0.960047
44.992,659.084,0.954213
44.996,658.686,0.947064
45.000,658.562,0.941082
45.004,658.193,0.931617
45.008,657.836,0.932426
45.012,658.209,0.908506
45.016,658.451,0.844356
45.020,658.029,0.736708
45.024,657.814,0.564644
45.028,660.343,0.338125
45.032,740.634,0.488544
45.036,743.674,0.659595
45.040,744.896,0.780861
45.044,746.685,0.817231
45.048,747.529,0.860243
45.052,747.920,0.877822
45.056,748.021,0.883908
45.060,748.292,0.881385
45.064,747.711,0.855312
45.068,747.621,0.853842
45.072,747.820,0.854901
45.076,747.642,0.842636
45.080,747.913,0.845166
45.084,748.276,0.842658
45.088,748.167,0.818936
45.092,748.187,0.784981
45.096,749.951,0.727617
45.100,751.661,0.646930
45.104,752.842,0.550638
45.108,762.440,0.437688
45.112,766.863,0.437858
45.116,771.933,0.421501
45.120,774.528,0.477244
45.124,776.855,0.663342
45.128,778.599,0.813166
45.132,779.787,0.872729
45.136,779.978,0.895004
45.140,780.258,0.918966
45.144,780.627,0.926320
45.148,780.448,0.932581
45.152,780.374,0.940819
45.156,779.914,0.943795
45.160,779.747,0.948002
45.164,779.606,0.946322
45.168,779.228,0.948557
45.172,778.947,0.947289
45.176,778.772,0.946903
45.180,778.744,0.942405
45.184,778.598,0.941044
45.188,778.333,0.930603
45.192,778.045,0.914865
45.196,777.791,0.881271
45.200,777.380,0.873113
45.204,778.037,0.822922
45.208,777.792,0.751726
45.212,778.444,0.688736
45.216,709.892,0.427508
45.220,656.552,0.497563
45.224,654.925,0.764380
45.228,656.518,0.855167
45.232,656.954,0.882748
45.236,658.678,0.907397
45.240,659.531,0.929043
45.244,660.562,0.941821
45.248,661.245,0.947171
45.252,661.717,0.947457
45.256,661.776,0.948352
45.260,661.868,0.950619
45.264,661.685,0.954016
45.268,661.502,0.955738
45.272,661.401,0.956965
45.276,661.294,0.957230
45.280,661.246,0.957599
45.284,661.069,0.957608
45.288,661.152,0.955816
45.292,661.173,0.955587
45.296,661.063,0.952843
45.300,660.751,0.947366
45.304,660.889,0.938993
45.308,660.886,0.919451
45.312,661.053,0.877606
45.316,661.307,0.821392
45.320,662.807,0.740288
45.324,663.194,0.697049
45.328,663.779,0.560418
45.332,733.374,0.421065
45.336,737.745,0.680507
45.340,738.586,0.825839
45.344,739.419,0.886756
45.348,739.920,0.911903
45.352,739.929,0.921620
45.356,739.996,0.924274
45.360,740.584,0.929668
45.364,740.681,0.930147
45.368,740.574,0.928276
45.372,740.362,0.930443
45.376,740.028,0.928616
45.380,739.793,0.924688
45.384,739.486,0.922130
45.388,739.491,0.921814
45.392,739.026,0.916453
45.396,738.246,0.907611
45.400,737.638,0.900539
45.404,737.118,0.905564
45.408,736.934,0.905034
45.412,736.613,0.907254
45.416,736.142,0.912243
45.420,735.976,0.913421
45.424,736.022,0.913378
45.428,736.303,0.901230
45.432,736.543,0.897445
45.436,736.597,0.879888
45.440,736.921,0.852522
45.444,736.333,0.811247
45.448,735.703,0.695719
45.452,660.690,0.469055
45.456,598.478,0.226739
45.460,597.923,0.411198
45.464,596.272,0.675505
45.468,596.349,0.790896
45.472,596.004,0.839788
45.476,596.016,0.870126
45.480,596.139,0.896061
45.484,596.326,0.916105
45.488,596.291,0.921077
45.492,596.552,0.925735
45.496,596.222,0.931723
45.500,596.077,0.929718
45.504,596.021,0.930218
45.508,595.609,0.927921
45.512,595.173,0.923639
45.516,594.497,0.914693
45.520,593.138,0.906745
45.524,592.225,0.893822
45.528,591.316,0.869998
45.532,590.297,0.850565
45.536,588.386,0.838633
45.540,587.242,0.832750
45.544,586.440,0.846140
45.548,585.290,0.803490
45.552,581.681,0.791198
45.556,579.568,0.764538
45.560,578.708,0.710774
45.564,577.227,0.631188
45.568,561.781,0.548320
45.572,559.712,0.680943
45.576,559.314,0.775742
45.580,559.322,0.828933
45.584,559.308,0.869130
45.588,559.181,0.895480
45.592,558.789,0.910967
45.596,558.641,0.909216
45.600,558.229,0.910875
45.604,558.142,0.902465
45.608,558.389,0.890455
45.612,558.788,0.875084
45.616,559.500,0.836509
45.620,560.190,0.779432
45.624,560.357,0.679659
45.628,556.093,0.510727
45.632,576.747,0.442685
45.636,540.029,0.289615
45.640,495.635,0.652342
45.644,494.602,0.837040
45.648,493.912,0.893247
45.652,493.862,0.906896
45.656,493.675,0.920248
45.660,493.755,0.933997
45.664,493.830,0.947035
45.668,493.905,0.953716
45.672,493.987,0.958990
45.676,493.980,0.962774
45.680,494.016,0.964324
45.684,494.092,0.963972
45.688,494.086,0.963836
45.692,494.071,0.962110
45.696,494.054,0.962785
45.700,494.062,0.958689
45.704,494.132,0.954835
45.708,494.136,0.939703
45.712,494.068,0.916404
45.716,494.336,0.894955
45.720,493.937,0.849964
45.724,493.809,0.825561
45.728,493.198,0.766422
45.732,493.008,0.719698
45.736,492.216,0.663819
45.740,491.764,0.644419
45.744,490.996,0.531075
45.748,490.415,0.405628
45.752,489.811,0.229260
45.756,437.250,0.471808
45.760,438.776,0.652068
45.764,439.712,0.764407
45.768,440.293,0.841844
45.772,440.577,0.864662
45.776,440.919,0.880215
45.780,440.848,0.886024
45.784,440.903,0.877901
45.788,440.861,0.872136
45.792,440.614,0.867126
45.796,440.805,0.860755
45.800,440.504,0.855132
45.804,440.591,0.852205
45.808,440.472,0.867756
45.812,440.333,0.843256
45.816,440.658,0.755881
45.820,440.629,0.723052
45.824,440.908,0.648292
45.828,440.391,0.547929
45.832,439.797,0.310996
45.836,396.186,0.229253
45.840,394.920,0.399782
45.844,395.246,0.561488
45.848,397.268,0.672995
45.852,397.807,0.792757
45.856,397.899,0.866031
45.860,397.866,0.901242
45.864,398.323,0.918750
45.868,398.733,0.928813
45.872,399.092,0.926519
45.876,399.149,0.924066
45.880,398.693,0.935683
45.884,398.542,0.936492
45.888,397.979,0.938676
45.892,397.415,0.930188
45.896,396.921,0.925546
45.900,396.270,0.905325
45.904,395.438,0.909625
45.908,394.583,0.923110
45.912,393.668,0.929120
45.916,392.864,0.922757
45.920,392.234,0.898436
45.924,391.515,0.858558
45.928,391.512,0.843658
45.932,392.125,0.813304
45.936,393.208,0.756395
45.940,393.826,0.672887
45.944,391.803,0.621612
45.948,386.168,0.608097
45.952,382.293,0.711848
45.956,380.895,0.844973
45.960,379.987,0.871769
45.964,379.617,0.903372
45.968,379.059,0.910073
45.972,378.197,0.924011
45.976,377.834,0.937369
45.980,377.438,0.940435
45.984,377.394,0.923582
45.988,377.435,0.910047
45.992,377.928,0.873274
45.996,377.528,0.865387
46.000,377.421,0.849531
46.004,376.571,0.825547
46.008,375.398,0.773530
46.012,374.524,0.716525
46.016,373.504,0.630028
46.020,373.477,0.508359
46.024,373.749,0.350090
46.028,327.171,0.268679
46.032,326.966,0.448479
46.036,327.743,0.530597
46.040,328.899,0.663375
46.044,329.176,0.781262
46.048,329.685,0.872227
46.052,330.054,0.908529
46.056,330.201,0.939854
46.060,330.391,0.946347
46.064,330.416,0.951640
46.068,330.539,0.960400
46.072,330.576,0.962699
46.076,330.626,0.964965
46.080,330.669,0.967996
46.084,330.550,0.967254
46.088,330.332,0.966595
46.092,330.290,0.965272
46.096,330.220,0.960951
46.100,329.844,0.949019
46.104,329.710,0.926520
46.108,329.486,0.881070
46.112,329.161,0.783899
46.116,328.768,0.644160
46.120,328.489,0.558502
46.124,328.274,0.506589
46.128,328.359,0.612972
46.132,327.490,0.665672
46.136,326.995,0.736133
46.140,326.559,0.673282
46.144,326.573,0.525220
46.148,293.685,0.594325
46.152,293.943,0.705254
46.156,294.069,0.822787
46.160,293.966,0.888159
46.164,293.763,0.919615
46.168,293.750,0.942625
46.172,293.819,0.956991
46.176,293.723,0.963580
46.180,293.767,0.970509
46.184,293.734,0.971576
46.188,293.779,0.974068
46.192,293.820,0.977234
46.196,293.890,0.973829
46.200,293.919,0.967183
46.204,293.998,0.958613
46.208,293.969,0.937216
46.212,293.906,0.905635
46.216,294.043,0.868969
46.220,293.915,0.823776
46.224,294.168,0.771212
46.228,293.729,0.725743
46.232,293.096,0.648902
46.236,292.189,0.670517
46.240,292.186,0.665520
46.244,292.017,0.615922
46.248,291.590,0.547319
46.252,292.231,0.510646
46.256,292.592,0.360751
46.260,322.854,0.477146
46.264,377.170,0.628819
46.268,377.634,0.678722
46.272,377.710,0.716303
46.276,377.297,0.744543
46.280,377.523,0.770036
46.284,377.360,0.816967
46.288,376.847,0.803393
46.292,376.737,0.794132
46.296,376.530,0.787996
46.300,376.240,0.770607
46.304,376.200,0.757346
46.308,376.363,0.775571
46.312,375.924,0.740381
46.316,375.926,0.690565
46.320,376.102,0.626681
46.324,375.920,0.536074
46.328,376.102,0.352239
46.332,377.476,0.288947
46.336,379.483,0.118042
46.340,371.535,0.114119
46.344,331.392,0.261160
46.348,330.430,0.451259
46.352,330.342,0.644673
46.356,330.068,0.747195
46.360,330.275,0.834615
46.364,330.509,0.879580
46.368,330.928,0.909502
46.372,331.119,0.922999
46.376,331.386,0.926361
46.380,331.509,0.928124
46.384,331.353,0.930933
46.388,331.133,0.926794
46.392,330.861,0.904270
46.396,330.415,0.876958
46.400,330.089,0.830696
46.404,329.596,0.787870
46.408,329.366,0.766436
46.412,328.981,0.703993
46.416,327.550,0.555502
46.420,326.867,0.440647
46.424,326.273,0.509280
46.428,325.708,0.559485
46.432,324.907,0.479418
46.436,324.056,0.355105
46.440,324.714,0.337039
46.444,293.554,0.392194
46.448,293.323,0.646895
46.452,293.128,0.811524
46.456,293.143,0.874239
46.460,292.933,0.890724
46.464,293.132,0.924690
46.468,293.365,0.937914
46.472,293.531,0.942880
46.476,293.678,0.948773
46.480,293.882,0.954524
46.484,293.991,0.957597
46.488,294.004,0.953715
46.492,293.907,0.937885
46.496,293.896,0.919410
46.500,293.966,0.904875
46.504,293.868,0.876395
46.508,293.751,0.852397
46.512,293.472,0.784825
46.516,292.929,0.763271
46.520,292.350,0.753640
46.524,292.238,0.716907
46.528,292.658,0.589549
46.532,327.354,0.603929
46.536,328.352,0.735994
46.540,328.851,0.808992
46.544,329.384,0.859155
46.548,330.121,0.902177
46.552,330.695,0.928213
46.556,331.175,0.937671
46.560,331.667,0.941137
46.564,331.972,0.940900
46.568,332.054,0.945560
46.572,332.128,0.947750
46.576,332.244,0.949766
46.580,332.388,0.946184
46.584,332.401,0.939201
46.588,332.420,0.930555
46.592,332.216,0.915935
46.596,331.592,0.901333
46.600,331.284,0.872190
46.604,331.303,0.819365
46.608,331.221,0.763002
46.612,331.013,0.579071
46.616,333.309,0.429668
46.620,349.170,0.413078
46.624,385.282,0.371950
46.628,394.923,0.210576
46.632,395.118,0.550325
46.636,395.645,0.739709
46.640,396.503,0.840344
46.644,396.123,0.866237
46.648,396.297,0.877917
46.652,396.244,0.889037
46.656,396.177,0.896935
46.660,396.443,0.898472
46.664,396.703,0.913058
46.668,396.783,0.915045
46.672,396.579,0.906434
46.676,396.420,0.891679
46.680,396.268,0.889760
46.684,395.733,0.887940
46.688,395.384,0.896487
46.692,395.064,0.897652
46.696,395.122,0.886538
46.700,395.073,0.881288
46.704,395.239,0.853398
46.708,395.380,0.821580
46.712,396.329,0.721224
46.716,397.827,0.612451
46.720,398.798,0.589138
46.724,400.954,0.336604
46.728,403.908,0.255499
46.732,402.566,0.216317
46.736,436.933,0.479300
46.740,439.310,0.680136
46.744,439.691,0.764097
46.748,440.137,0.821700
46.752,440.134,0.865862
46.756,440.273,0.903025
46.760,440.078,0.908378
46.764,440.361,0.916562
46.768,440.331,0.917951
46.772,440.404,0.919254
46.776,440.353,0.913168
46.780,440.195,0.909936
46.784,440.171,0.901966
46.788,440.283,0.896987
46.792,440.319,0.891940
46.796,440.623,0.874209
46.800,440.439,0.862202
46.804,440.043,0.850410
46.808,440.001,0.812960
46.812,440.040,0.771017
46.816,439.677,0.704396
46.820,443.807,0.461348
46.824,487.342,0.531182
46.828,489.819,0.646663
46.832,492.945,0.704159
46.836,494.510,0.818042
46.840,495.101,0.882389
46.844,495.679,0.898761
46.848,496.407,0.914449
46.852,496.675,0.921653
46.856,496.801,0.925421
46.860,497.098,0.929133
46.864,497.278,0.931698
46.868,497.279,0.935716
46.872,497.052,0.938993
46.876,496.814,0.945733
46.880,496.581,0.947969
46.884,496.257,0.946345
46.888,495.958,0.946209
46.892,495.804,0.945122
46.896,495.701,0.938704
46.900,495.737,0.925533
46.904,495.764,0.908996
46.908,495.805,0.880442
46.912,496.131,0.847106
46.916,496.499,0.758263
46.920,496.724,0.749184
46.924,497.743,0.691299
46.928,500.268,0.586147
46.932,509.193,0.507032
46.936,518.486,0.640178
46.940,521.850,0.775821
46.944,522.727,0.857306
46.948,523.550,0.902289
46.952,524.610,0.923410
46.956,525.091,0.933918
46.960,525.324,0.931583
46.964,525.474,0.934322
46.968,525.403,0.937406
46.972,525.179,0.935415
46.976,525.040,0.936877
46.980,525.359,0.931140
46.984,525.452,0.933103
46.988,525.869,0.931100
46.992,526.223,0.918345
46.996,527.025,0.891535
47.000,527.839,0.860859
47.004,528.152,0.829157
47.008,528.946,0.802330
47.012,528.901,0.766813
47.016,528.098,0.655376
47.020,525.211,0.521307
47.024,523.654,0.368292
47.028,583.798,0.205577
47.032,589.096,0.617263
47.036,591.121,0.727792
47.040,591.234,0.783260
47.044,592.000,0.773526
47.048,592.957,0.752509
47.052,593.452,0.803155
47.056,594.308,0.834294
47.060,594.826,0.853463
47.064,595.512,0.882209
47.068,596.174,0.902900
47.072,596.403,0.918351
47.076,596.505,0.919955
47.080,596.361,0.925876
47.084,596.750,0.926436
47.088,596.808,0.928543
47.092,596.333,0.929192
47.096,596.010,0.925734
47.100,596.483,0.918747
47.104,596.545,0.910885
47.108,596.403,0.898661
47.112,596.524,0.883851
47.116,596.022,0.863592
47.120,594.854,0.826978
47.124,594.489,0.724279
47.128,594.715,0.506833
47.132,653.172,0.695116
47.136,654.247,0.815645
47.140,655.891,0.885500
47.144,657.014,0.921674
47.148,658.115,0.933112
47.152,659.046,0.946297
47.156,660.094,0.953647
47.160,660.850,0.956887
47.164,661.404,0.956687
47.168,661.809,0.957071
47.172,661.696,0.956205
47.176,661.497,0.953809
47.180,661.173,0.952154
47.184,660.363,0.950343
47.188,659.646,0.949059
47.192,659.140,0.943922
47.196,658.871,0.944582
47.200,658.013,0.932504
47.204,657.766,0.929460
47.208,657.782,0.929576
47.212,657.673,0.920338
47.216,657.579,0.894646
47.220,658.233,0.849180
47.224,658.988,0.718740
47.228,661.405,0.518352
47.232,737.920,0.644509
47.236,740.152,0.828742
47.240,741.788,0.897699
47.244,742.431,0.916119
47.248,743.120,0.922415
47.252,743.394,0.927018
47.256,743.813,0.926259
47.260,744.324,0.920954
47.264,744.528,0.919696
47.268,744.983,0.915074
47.272,744.854,0.907014
47.276,745.058,0.891707
47.280,744.645,0.878933
47.284,743.479,0.867865
47.288,742.593,0.830343
47.292,740.832,0.812280
47.296,739.177,0.788313
47.300,738.371,0.718942
47.304,737.465,0.597119
47.308,736.216,0.406480
47.312,735.873,0.303717
47.316,738.796,0.255623
47.320,772.324,0.228558
47.324,777.354,0.375540
47.328,781.508,0.675432
47.332,783.885,0.821338
47.336,785.190,0.907215
47.340,785.587,0.931233
47.344,785.599,0.943633
47.348,785.925,0.952055
47.352,785.808,0.954030
47.356,785.955,0.956444
47.360,785.643,0.957198
47.364,785.291,0.955149
47.368,785.081,0.952362
47.372,784.533,0.948153
47.376,783.939,0.945502
47.380,783.194,0.939043
47.384,782.325,0.932939
47.388,781.070,0.928544
47.392,780.316,0.927145
47.396,779.442,0.930857
47.400,778.840,0.929323
47.404,778.843,0.934972
47.408,778.940,0.924309
47.412,779.752,0.914145
47.416,779.870,0.895777
47.420,779.529,0.862249
47.424,723.477,0.692149
47.428,663.457,0.488546
47.432,662.183,0.700801
47.436,661.311,0.841493
47.440,661.555,0.901097
47.444,661.682,0.923090
47.448,661.828,0.937655
47.452,661.825,0.943458
47.456,661.728,0.948234
47.460,661.563,0.950222
47.464,661.624,0.947779
47.468,661.567,0.944331
47.472,661.463,0.943595
47.476,661.376,0.941578
47.480,661.115,0.940052
47.484,661.111,0.934544
47.488,660.867,0.927078
47.492,661.223,0.917841
47.496,661.375,0.915766
47.500,661.676,0.903951
47.504,662.176,0.891468
47.508,662.717,0.853394
47.512,663.003,0.783196
47.516,664.073,0.668800
47.520,664.096,0.582494
47.524,664.548,0.497115
47.528,664.344,0.410980
47.532,732.907,0.496332
47.536,733.955,0.647244
47.540,735.550,0.717875
47.544,736.759,0.757199
47.548,739.804,0.789813
47.552,740.260,0.806111
47.556,740.308,0.802533
47.560,739.595,0.794804
47.564,737.382,0.785344
47.568,736.342,0.759054
47.572,736.851,0.710680
47.576,736.610,0.652958
47.580,736.055,0.604714
47.584,731.785,0.573721
47.588,730.613,0.555839
47.592,729.092,0.512651
47.596,727.518,0.472948
47.600,727.196,0.430716
47.604,728.050,0.386102
47.608,729.037,0.341463
47.612,772.752,0.327191
47.616,773.121,0.392379
47.620,774.604,0.410620
47.624,775.473,0.379700
47.628,779.722,0.331192
47.632,796.772,0.357658
47.636,799.942,0.594339
47.640,800.674,0.786958
47.644,800.577,0.868244
47.648,800.854,0.898329
47.652,800.954,0.902152
47.656,800.887,0.900099
47.660,800.604,0.914591
47.664,800.420,0.913800
47.668,800.460,0.908849
47.672,799.998,0.895231
47.676,800.067,0.866254
47.680,799.358,0.826073
47.684,799.518,0.753362
47.688,800.153,0.706011
47.692,716.046,0.646317
47.696,638.109,0.439063
47.700,538.077,0.142337
47.704,488.207,0.233983
47.708,482.700,0.279139
47.712,475.672,0.550274
47.716,473.474,0.720727
47.720,472.807,0.837704
47.724,472.800,0.891243
47.728,472.586,0.919993
47.732,472.689,0.941242
47.736,472.898,0.952428
47.740,473.035,0.956905
47.744,473.207,0.960907
47.748,473.246,0.964673
47.752,473.216,0.965748
47.756,473.232,0.965894
47.760,473.191,0.966229
47.764,473.224,0.965113
47.768,473.232,0.959770
47.772,473.250,0.954998
47.776,473.325,0.949967
47.780,473.418,0.943153
47.784,473.498,0.936028
47.788,473.360,0.919812
47.792,473.909,0.895476
47.796,475.153,0.840927
47.800,475.535,0.764688
47.804,477.761,0.642499
47.808,481.711,0.459646
47.812,507.656,0.197281
47.816,554.213,0.538964
47.820,555.350,0.776742
47.824,556.516,0.866148
47.828,557.096,0.908562
47.832,557.059,0.926282
47.836,556.958,0.938543
47.840,557.205,0.942811
47.844,557.355,0.946357
47.848,557.488,0.946560
47.852,557.391,0.948182
47.856,557.390,0.949864
47.860,557.432,0.950655
47.864,557.418,0.951344
47.868,557.407,0.950860
47.872,557.280,0.951882
47.876,557.248,0.949861
47.880,557.180,0.948353
47.884,557.062,0.936020
47.888,556.570,0.922743
47.892,555.832,0.879098
47.896,556.010,0.816079
47.900,556.007,0.733607
47.904,554.552,0.500116
47.908,552.245,0.215193
47.912,557.919,0.152925
47.916,573.968,0.334450
47.920,587.890,0.561703
47.924,591.915,0.593037
47.928,591.858,0.714972
47.932,593.401,0.743306
47.936,593.512,0.833033
47.940,593.258,0.852846
47.944,593.293,0.905510
47.948,593.578,0.911113
47.952,593.296,0.930971
47.956,593.376,0.929352
47.960,593.092,0.929653
47.964,593.557,0.918511
47.968,593.913,0.904266
47.972,594.953,0.905042
47.976,595.742,0.893475
47.980,597.160,0.843880
47.984,598.488,0.774892
47.988,598.682,0.704413
47.992,598.176,0.574308
47.996,597.441,0.473477
48.000,597.973,0.374178
48.004,653.458,0.568391
48.008,655.250,0.715009
48.012,657.169,0.814020
48.016,658.656,0.879632
48.020,659.457,0.914917
48.024,659.463,0.926287
48.028,660.044,0.936950
48.032,660.360,0.941503
48.036,660.166,0.947966
48.040,660.195,0.954722
48.044,660.334,0.955185
48.048,660.226,0.952404
48.052,659.806,0.953887
48.056,659.589,0.954062
48.060,659.431,0.952126
48.064,658.979,0.949522
48.068,658.763,0.949527
48.072,658.516,0.947099
48.076,658.402,0.942793
48.080,658.475,0.937746
48.084,658.718,0.931883
48.088,659.004,0.920787
48.092,659.781,0.892353
48.096,660.525,0.832059
48.100,660.937,0.737562
48.104,661.638,0.611939
48.108,661.709,0.419250
48.112,661.553,0.315655
48.116,741.530,0.437213
48.120,743.547,0.652854
48.124,744.813,0.753619
48.128,746.602,0.820275
48.132,747.207,0.875275
48.136,747.671,0.899751
48.140,747.534,0.910946
48.144,747.438,0.917739
48.148,747.086,0.915436
48.152,747.172,0.914649
48.156,747.626,0.916709
48.160,748.087,0.915276
48.164,747.937,0.905091
48.168,747.411,0.887775
48.172,745.968,0.877206
48.176,744.555,0.869543
48.180,742.785,0.846219
48.184,669.048,0.728537
48.188,603.966,0.453708
48.192,542.259,0.216011
48.196,492.674,0.407143
48.200,492.380,0.536425
48.204,492.493,0.575954
48.208,492.430,0.510861
48.212,492.380,0.476961
